name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
\N,moskd001,0.003409090,0.996590909,0.241733181,0.761687571,0.627358490,0.372641509,0.541353383,0.458646616,0.068852459,0.931147540,0.049295774,0.950704225,0.429629629,0.570370370,0.284482758,0.715517241,0.734939759,0.265060240,0.772727272,0.227272727,0.428571428,0.571428571,0.791666666,0.208333333,0.946666666,0.053333333
Fernando Abad,abadf001,0,1.000000000,0.279069767,0.720930232,0.625000000,0.375000000,0.387096774,0.612903225,0.263157894,0.736842105,0.178571428,0.821428571,0.391304347,0.608695652,0.222222222,0.777777777,0.714285714,0.285714285,0.785714285,0.214285714,0.333333333,0.666666666,0.583333333,0.416666666,1.000000000,0
Juan Abreu,abrej002,0.096774193,0.903225806,0.500000000,0.607142857,0.857142857,0.142857142,0.357142857,0.642857142,0.111111111,0.888888888,0.125000000,0.875000000,0.571428571,0.428571428,0.250000000,0.750000000,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0.800000000,0.200000000,1.000000000,0
Jeremy Accardo,accaj001,0.006849315,0.993150684,0.241379310,0.765517241,0.600000000,0.400000000,0.363636363,0.636363636,0.085714285,0.914285714,0.062500000,0.937500000,0.416666666,0.583333333,0.360000000,0.640000000,0.750000000,0.250000000,0.714285714,0.285714285,0.600000000,0.400000000,0.800000000,0.200000000,0.750000000,0.250000000
Alfredo Aceves,aceva001,0.034398034,0.965601965,0.272264631,0.763358778,0.682242990,0.317757009,0.405594405,0.594405594,0.170588235,0.829411764,0.056737588,0.943262411,0.255639097,0.744360902,0.235294117,0.764705882,0.730769230,0.269230769,0.858585858,0.141414141,0.285714285,0.714285714,0.793103448,0.206896551,0.833333333,0.166666666
Manny Acosta,acosm001,0.011428571,0.988571428,0.317919075,0.693641618,0.763636363,0.236363636,0.372881355,0.627118644,0.121621621,0.878378378,0.092307692,0.907692307,0.440677966,0.559322033,0.423076923,0.576923076,0.666666666,0.333333333,0.848484848,0.151515151,0.600000000,0.400000000,0.590909090,0.409090909,0.833333333,0.166666666
Mike Adams,adamm001,0,1.000000000,0.327510917,0.672489082,0.853333333,0.146666666,0.467532467,0.532467532,0.097560975,0.902439024,0.067567567,0.932432432,0.318840579,0.681159420,0.272727272,0.727272727,0.687500000,0.312500000,0.914893617,0.085106382,0.250000000,0.750000000,0.805555555,0.194444444,0.857142857,0.142857142
Jeremy Affeldt,affej001,0.018518518,0.981481481,0.301886792,0.716981132,0.734375000,0.265625000,0.648648648,0.351351351,0.038461538,0.961538461,0.100000000,0.900000000,0.488888888,0.511111111,0.363636363,0.636363636,0.642857142,0.357142857,0.695652173,0.304347826,0.285714285,0.714285714,0.833333333,0.166666666,0.937500000,0.062500000
Matt Albers,albem001,0.020576131,0.979423868,0.365546218,0.655462184,0.689655172,0.310344827,0.476821192,0.523178807,0.088607594,0.911392405,0.083333333,0.916666666,0.393939393,0.606060606,0.423076923,0.576923076,0.733333333,0.266666666,0.725000000,0.275000000,0.454545454,0.545454545,0.680555555,0.319444444,1.000000000,0
Al Alburquerque,albua001,0.006410256,0.993589743,0.548387096,0.458064516,0.741176470,0.258823529,0.600000000,0.400000000,0.214285714,0.785714285,0,1.000000000,0.318181818,0.681818181,0,1.000000000,1.000000000,0,0.933333333,0.066666666,0,1.000000000,0.714285714,0.285714285,1.000000000,0
