name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
jim abbott,abboj001,0.006042296,0.993957703,0.203647416,0.802431610,0.462686567,0.537313432,0.484732824,0.515267175,0.118518518,0.881481481,0.117647058,0.882352941,0.466666666,0.533333333,0.204081632,0.795918367,0.666666666,0.333333333,0.875000000,0.125000000,0.428571428,0.571428571,0.740157480,0.259842519,0.969696969,0.030303030
paul abbott,abbop001,0,1.000000000,0.348000000,0.652000000,0.701149425,0.298850574,0.429447852,0.570552147,0.193548387,0.806451612,0.120000000,0.880000000,0.469696969,0.530303030,0.354838709,0.645161290,0.700000000,0.300000000,0.942857142,0.057142857,0.500000000,0.500000000,0.842857142,0.157142857,1.000000000,0
juan acevedo,acevj001,0.010554089,0.989445910,0.226666666,0.784000000,0.588235294,0.411764705,0.417241379,0.582758620,0.100591715,0.899408284,0.098684210,0.901315789,0.481751824,0.518248175,0.333333333,0.666666666,0.727272727,0.272727272,0.929577464,0.070422535,0,1.000000000,0.760330578,0.239669421,0.793103448,0.206896551
terry adams,adamt001,0,1.000000000,0.302521008,0.697478991,0.694444444,0.305555555,0.542168674,0.457831325,0.026315789,0.973684210,0.121621621,0.878378378,0.523076923,0.476923076,0.323529411,0.676470588,0.565217391,0.434782608,0.870967741,0.129032258,0.500000000,0.500000000,0.833333333,0.166666666,1.000000000,0
rick aguilera,aguir001,0.008695652,0.991304347,0.223684210,0.785087719,0.803921568,0.196078431,0.440677966,0.559322033,0.131313131,0.868686868,0.093023255,0.906976744,0.294871794,0.705128205,0.217391304,0.782608695,0.722222222,0.277777777,0.927272727,0.072727272,0,1.000000000,0.820512820,0.179487179,0.928571428,0.071428571
scott aldred,aldrs001,0.009345794,0.990654205,0.287735849,0.721698113,0.622950819,0.377049180,0.450331125,0.549668874,0.265060240,0.734939759,0.032786885,0.967213114,0.508474576,0.491525423,0.266666666,0.733333333,0.909090909,0.090909090,0.758620689,0.241379310,0.285714285,0.714285714,0.750000000,0.250000000,0.823529411,0.176470588
antonio alfonseca,alfoa001,0.014981273,0.985018726,0.231939163,0.783269961,0.704918032,0.295081967,0.480198019,0.519801980,0.057142857,0.942857142,0.030303030,0.969696969,0.489583333,0.510416666,0.255319148,0.744680851,0.742857142,0.257142857,0.918367346,0.081632653,0.500000000,0.500000000,0.731958762,0.268041237,0.961538461,0.038461538
armando almanza,almaa001,0.018181818,0.981818181,0.462962962,0.555555555,0.720000000,0.280000000,0.206896551,0.793103448,0.130434782,0.869565217,0.050000000,0.950000000,0.473684210,0.526315789,0.222222222,0.777777777,0.857142857,0.142857142,1.000000000,0,\N,\N,1.000000000,0,\N,\N
carlos almanzar,almac001,0.021126760,0.978873239,0.287769784,0.733812949,0.725000000,0.275000000,0.484848484,0.515151515,0.098039215,0.901960784,0.108695652,0.891304347,0.560975609,0.439024390,0.130434782,0.869565217,0.750000000,0.250000000,1.000000000,0,\N,\N,0.729166666,0.270833333,1.000000000,0
hector almonte,almoh001,0,1.000000000,0.185185185,0.814814814,0.700000000,0.300000000,0.500000000,0.500000000,0.181818181,0.818181818,0.055555555,0.944444444,0.470588235,0.529411764,0.125000000,0.875000000,1.000000000,0,0.888888888,0.111111111,0,1.000000000,0.681818181,0.318181818,1.000000000,0
