name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
glenn abbott,abbog001,0.004926108,0.995073891,0.200495049,0.804455445,0.567901234,0.432098765,0.458149779,0.541850220,0.121951219,0.878048780,0,1.000000000,0.138888888,0.861111111,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.990384615,0.009615384,1.000000000,0
cy acosta,acosc101,0,1.000000000,0.156250000,0.843750000,0.400000000,0.600000000,0.368421052,0.631578947,0.250000000,0.750000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
vic albury,albuv101,0.008146639,0.991853360,0.297741273,0.710472279,0.420689655,0.579310344,0.399193548,0.600806451,0.194630872,0.805369127,0,1.000000000,0.150000000,0.850000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
doyle alexander,alexd001,0.002127659,0.997872340,0.159914712,0.842217484,0.560000000,0.440000000,0.592982456,0.407017543,0.077586206,0.922413793,0.018691588,0.981308411,0.133333333,0.866666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
lloyd allen,allel101,0,1.000000000,0.250000000,0.750000000,0.166666666,0.833333333,0.545454545,0.454545454,0,1.000000000,0,1.000000000,0.200000000,0.800000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
larry andersen,andel001,0,1.000000000,0.300000000,0.700000000,0.666666666,0.333333333,0.545454545,0.454545454,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
larry anderson,andel101,0,1.000000000,0.179245283,0.820754716,0.684210526,0.315789473,0.636363636,0.363636363,0.050000000,0.950000000,0,1.000000000,0.210526315,0.789473684,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
bob apodaca,apodb101,0,1.000000000,0.193430656,0.806569343,0.698113207,0.301886792,0.551515151,0.448484848,0.121621621,0.878378378,0,1.000000000,0.215384615,0.784615384,0.857142857,0.142857142,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N
fernando arroyo,arrof001,0.005128205,0.994871794,0.201030927,0.804123711,0.615384615,0.384615384,0.660377358,0.339622641,0.027777777,0.972222222,0,1.000000000,0.142857142,0.857142857,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
jerry augustine,auguj001,0,1.000000000,0.211764705,0.788235294,0.388888888,0.611111111,0.340000000,0.660000000,0,1.000000000,0,1.000000000,0.030303030,0.969696969,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
