year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
1981,0.004612786,0.995387213,0.211759615,0.792874547,0.629530056,0.370469943,0.528602116,0.471397883,0.096877637,0.903122362,0.004812184,0.995187815,0.164311534,0.835688465,0.780571428,0.219428571,0.674479166,0.325520833,0.996517049,0.003482950,0.435483870,0.564516129,0.963011739,0.036988260,0.948118006,0.051881993
