year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
1995,0.008066604,0.991933395,0.261919937,0.746212266,0.665943473,0.334056526,0.472981874,0.527018125,0.117732440,0.882267559,0.080065807,0.919934192,0.486462990,0.513537009,0.326525402,0.673474597,0.713949962,0.286050037,0.886432889,0.113567110,0.364139693,0.635860306,0.766656184,0.233298890,0.905160793,0.094839206
