year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
1977,0.005242950,0.994757049,0.227097968,0.778172615,0.639381985,0.360618014,0.530664883,0.469335116,0.104591317,0.895408682,0.004708709,0.995291290,0.181310972,0.818689027,0.769120028,0.230879971,0.656274356,0.343725643,0.999721026,0.000278973,0.428571428,0.571428571,0.974411726,0.025588273,0.945728643,0.054271356
