year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
1991,0.005946192,0.994053807,0.246049780,0.759931980,0.665637136,0.334362863,0.453903045,0.546096954,0.120517600,0.879482399,0.064401496,0.935598503,0.467159769,0.532840230,0.270159756,0.729840243,0.762149837,0.237850162,0.885697611,0.114302388,0.336250911,0.663749088,0.792510499,0.207467511,0.930789613,0.069210386
