name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
kyle abbott,abbok001,0,1.000000000,0.607142857,0.392857142,0.941176470,0.058823529,0.909090909,0.090909090,0,1.000000000,0,1.000000000,1.000000000,0,0,1.000000000,0,1.000000000,\N,\N,\N,\N,0.900000000,0.100000000,1.000000000,0,\N,\N,1.000000000
shawn abner,abnes001,0.013761467,0.986238532,0.209302325,0.804651162,0.777777777,0.222222222,0.352941176,0.647058823,0.145454545,0.854545454,0.010638297,0.989361702,0.505376344,0.494623655,0.234042553,0.765957446,0.833333333,0.166666666,0.891304347,0.108695652,0.200000000,0.800000000,0.783333333,0.216666666,1.000000000,0,\N,0.750000000,1.000000000
troy afenir,afent001,0,1.000000000,0.435897435,0.564102564,0.705882352,0.294117647,0.500000000,0.500000000,0.090909090,0.909090909,0,1.000000000,0.300000000,0.700000000,0,1.000000000,0.333333333,0.666666666,0.857142857,0.142857142,0,1.000000000,0.818181818,0.181818181,1.000000000,0,\N,0,0.500000000
juan agosto,agosj001,0,1.000000000,0.666666666,0.333333333,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
manny alexander,alexm001,0,1.000000000,0.600000000,0.400000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.500000000,0.500000000,1.000000000,0,\N,\N,\N
luis alicea,alicl001,0.013559322,0.986440677,0.226804123,0.786941580,0.606060606,0.393939393,0.426666666,0.573333333,0.131782945,0.868217054,0.017857142,0.982142857,0.372727272,0.627272727,0.243902439,0.756097560,0.741935483,0.258064516,0.898550724,0.101449275,0,1.000000000,0.750000000,0.250000000,0.833333333,0.166666666,0.500000000,0.142857142,0.625000000
andy allanson,allaa001,0,1.000000000,0.130434782,0.869565217,0.666666666,0.333333333,0.400000000,0.600000000,0.166666666,0.833333333,0,1.000000000,0.500000000,0.500000000,0.200000000,0.800000000,1.000000000,0,0.600000000,0.400000000,0.500000000,0.500000000,1.000000000,0,\N,\N,\N,1.000000000,\N
roberto alomar,alomr001,0.007911392,0.992088607,0.213716108,0.794258373,0.388059701,0.611940298,0.503042596,0.496957403,0.085714285,0.914285714,0.035714285,0.964285714,0.513888888,0.486111111,0.270270270,0.729729729,0.740740740,0.259259259,0.923809523,0.076190476,0.250000000,0.750000000,0.725806451,0.274193548,0.897058823,0.102941176,0.857142857,0.666666666,0.761904761
sandy alomar,aloms001,0.016556291,0.983443708,0.141414141,0.875420875,0.761904761,0.238095238,0.419607843,0.580392156,0.135135135,0.864864864,0.015625000,0.984375000,0.492063492,0.507936507,0.258064516,0.741935483,0.826086956,0.173913043,0.953125000,0.046875000,0.333333333,0.666666666,0.803738317,0.196261682,0.809523809,0.190476190,1.000000000,1.000000000,1.000000000
moises alou,aloum001,0.002762430,0.997237569,0.196675900,0.806094182,0.647887323,0.352112676,0.368965517,0.631034482,0.098360655,0.901639344,0.054545454,0.945454545,0.455128205,0.544871794,0.323943661,0.676056338,0.645833333,0.354166666,0.905882352,0.094117647,0.250000000,0.750000000,0.738317757,0.261682242,0.821428571,0.178571428,0.800000000,0.833333333,1.000000000
rich amaral,amarr001,0,1.000000000,0.212121212,0.787878787,0.761904761,0.238095238,0.461538461,0.538461538,0.142857142,0.857142857,0.027777777,0.972222222,0.428571428,0.571428571,0.333333333,0.666666666,0.900000000,0.100000000,0.900000000,0.100000000,0.500000000,0.500000000,0.777777777,0.222222222,1.000000000,0,\N,1.000000000,1.000000000
ruben amaro,amarr002,0.022004889,0.977995110,0.225000000,0.797500000,0.600000000,0.400000000,0.453074433,0.546925566,0.159763313,0.840236686,0.049295774,0.950704225,0.525925925,0.474074074,0.338028169,0.661971830,0.659574468,0.340425531,0.953125000,0.046875000,0.333333333,0.666666666,0.850000000,0.150000000,0.904761904,0.095238095,1.000000000,0.500000000,0.750000000
brady anderson,andeb001,0.012857142,0.987142857,0.263386396,0.749638205,0.538461538,0.461538461,0.418467583,0.581532416,0.131756756,0.868243243,0.081712062,0.918287937,0.487288135,0.512711864,0.321739130,0.678260869,0.730769230,0.269230769,0.884297520,0.115702479,0.357142857,0.642857142,0.769953051,0.230046948,0.857142857,0.142857142,0.571428571,0.666666666,0.809523809
dave anderson,anded001,0,1.000000000,0.168539325,0.831460674,0.733333333,0.266666666,0.432432432,0.567567567,0.142857142,0.857142857,0.083333333,0.916666666,0.636363636,0.363636363,0.333333333,0.666666666,0.857142857,0.142857142,1.000000000,0,\N,\N,0.843750000,0.156250000,0.800000000,0.200000000,1.000000000,\N,1.000000000
larry andersen,andel001,0,1.000000000,1.000000000,0,0.500000000,0.500000000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
eric anthony,anthe001,0.002145922,0.997854077,0.281720430,0.720430107,0.748091603,0.251908396,0.476047904,0.523952095,0.137142857,0.862857142,0.125827814,0.874172185,0.424242424,0.575757575,0.214285714,0.785714285,0.795454545,0.204545454,0.960526315,0.039473684,0,1.000000000,0.767295597,0.232704402,0.891891891,0.108108108,1.000000000,1.000000000,0.888888888
alex arias,ariaa001,0.018691588,0.981308411,0.228571428,0.790476190,0.541666666,0.458333333,0.506172839,0.493827160,0.125000000,0.875000000,0,1.000000000,0.685714285,0.314285714,0.250000000,0.750000000,0.722222222,0.277777777,1.000000000,0,\N,\N,0.756097560,0.243902439,1.000000000,0,\N,\N,1.000000000
andy ashby,ashba002,0,1.000000000,0.600000000,0.400000000,1.000000000,0,0,1.000000000,0.250000000,0.750000000,0,1.000000000,0.333333333,0.666666666,0,1.000000000,0,1.000000000,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000
billy ashley,ashlb001,0,1.000000000,0.397959183,0.602040816,0.871794871,0.128205128,0.406779661,0.593220338,0,1.000000000,0.057142857,0.942857142,0.363636363,0.636363636,0.250000000,0.750000000,0.666666666,0.333333333,0.809523809,0.190476190,0.500000000,0.500000000,0.750000000,0.250000000,1.000000000,0,\N,1.000000000,1.000000000
paul assenmacher,assep001,0,1.000000000,0.500000000,0.500000000,0.500000000,0.500000000,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
pedro astacio,astap001,0,1.000000000,0.636363636,0.363636363,1.000000000,0,0.875000000,0.125000000,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.571428571,0.428571428,1.000000000,0,\N,\N,\N
steve avery,avers001,0,1.000000000,0.333333333,0.666666666,0.880000000,0.120000000,0.480000000,0.520000000,0.153846153,0.846153846,0,1.000000000,0.636363636,0.363636363,0.285714285,0.714285714,0.800000000,0.200000000,0.875000000,0.125000000,0,1.000000000,0.958333333,0.041666666,1.000000000,0,\N,1.000000000,0.500000000
bobby ayala,ayalb002,0,1.000000000,0.750000000,0.250000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
oscar azocar,azoco001,0,1.000000000,0.124223602,0.875776397,0.600000000,0.400000000,0.460992907,0.539007092,0.157894736,0.842105263,0,1.000000000,0.468750000,0.531250000,0.433333333,0.566666666,0.705882352,0.294117647,1.000000000,0,\N,\N,0.846153846,0.153846153,1.000000000,0,\N,\N,1.000000000
wally backman,backw001,0,1.000000000,0.264150943,0.735849056,0.642857142,0.357142857,0.717948717,0.282051282,0,1.000000000,0,1.000000000,0.727272727,0.272727272,0.375000000,0.625000000,0.800000000,0.200000000,1.000000000,0,\N,\N,0.714285714,0.285714285,1.000000000,0,\N,\N,1.000000000
carlos baerga,baerc001,0.019117647,0.980882352,0.151424287,0.868065967,0.752475247,0.247524752,0.517667844,0.482332155,0.128205128,0.871794871,0.084033613,0.915966386,0.477064220,0.522935779,0.192307692,0.807692307,0.785714285,0.214285714,0.885964912,0.114035087,0.461538461,0.538461538,0.723549488,0.276450511,0.938271604,0.061728395,1.000000000,1.000000000,0.944444444
kevin baez,baezk001,0,1.000000000,0,1.000000000,\N,\N,0.461538461,0.538461538,0.142857142,0.857142857,0,1.000000000,0.333333333,0.666666666,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,0.833333333,0.166666666,1.000000000,0,\N,\N,\N
jeff bagwell,bagwj001,0.017777777,0.982222222,0.253393665,0.764705882,0.577380952,0.422619047,0.395959595,0.604040404,0.063545150,0.936454849,0.064285714,0.935714285,0.435114503,0.564885496,0.307017543,0.692982456,0.810126582,0.189873417,0.864864864,0.135135135,0.300000000,0.700000000,0.795918367,0.204081632,0.750000000,0.250000000,1.000000000,0.785714285,0.800000000
mark bailey,bailm001,0,1.000000000,0.357142857,0.642857142,0.700000000,0.300000000,0.555555555,0.444444444,0.375000000,0.625000000,0,1.000000000,0.200000000,0.800000000,0,1.000000000,0,1.000000000,1.000000000,0,\N,\N,0.900000000,0.100000000,1.000000000,0,\N,\N,1.000000000
harold baines,bainh001,0,1.000000000,0.216730038,0.783269961,0.535087719,0.464912280,0.478155339,0.521844660,0.111627906,0.888372093,0.083769633,0.916230366,0.405714285,0.594285714,0.253521126,0.746478873,0.830188679,0.169811320,0.894230769,0.105769230,0.272727272,0.727272727,0.802030456,0.197969543,0.974358974,0.025641025,1.000000000,1.000000000,1.000000000
scott bankhead,banks001,0,1.000000000,0.750000000,0.250000000,1.000000000,0,0.500000000,0.500000000,0,1.000000000,0,1.000000000,1.000000000,0,0,1.000000000,1.000000000,0,\N,\N,\N,\N,0,1.000000000,1.000000000,0,\N,\N,\N
bret barberie,barbb001,0.023952095,0.976047904,0.325153374,0.699386503,0.584905660,0.415094339,0.472727272,0.527272727,0.077586206,0.922413793,0.009345794,0.990654205,0.452830188,0.547169811,0.291666666,0.708333333,0.941176470,0.058823529,0.862068965,0.137931034,0.250000000,0.750000000,0.807692307,0.192307692,0.900000000,0.100000000,1.000000000,1.000000000,1.000000000
jesse barfield,barfj001,0,1.000000000,0.340000000,0.660000000,0.794117647,0.205882352,0.454545454,0.545454545,0.194444444,0.805555555,0.068965517,0.931034482,0.444444444,0.555555555,0.333333333,0.666666666,0.750000000,0.250000000,1.000000000,0,\N,\N,0.900000000,0.100000000,1.000000000,0,\N,\N,1.000000000
brian barnes,barnb001,0,1.000000000,0.600000000,0.400000000,0.933333333,0.066666666,0.600000000,0.400000000,0,1.000000000,0,1.000000000,1.000000000,0,0,1.000000000,1.000000000,0,\N,\N,\N,\N,0.666666666,0.333333333,1.000000000,0,\N,\N,\N
skeeter barnes,barns001,0.012422360,0.987577639,0.163522012,0.849056603,0.653846153,0.346153846,0.390977443,0.609022556,0.246913580,0.753086419,0.049180327,0.950819672,0.534482758,0.465517241,0.225806451,0.774193548,0.708333333,0.291666666,0.925925925,0.074074074,0.500000000,0.500000000,0.788461538,0.211538461,1.000000000,0,\N,0,1.000000000
tom barrett,barrt002,0,1.000000000,0.400000000,0.600000000,0,1.000000000,0.333333333,0.666666666,0.500000000,0.500000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
kevin bass,bassk001,0.002398081,0.997601918,0.216346153,0.786057692,0.777777777,0.222222222,0.457055214,0.542944785,0.096045197,0.903954802,0.056250000,0.943750000,0.529801324,0.470198675,0.312500000,0.687500000,0.654545454,0.345454545,0.845070422,0.154929577,0.363636363,0.636363636,0.785234899,0.214765100,0.937500000,0.062500000,0.500000000,0.857142857,0.842105263
kim batiste,batik002,0,1.000000000,0.153284671,0.846715328,0.857142857,0.142857142,0.534482758,0.465517241,0.148148148,0.851851851,0.021739130,0.978260869,0.400000000,0.600000000,0.333333333,0.666666666,0.916666666,0.083333333,0.962962962,0.037037037,0,1.000000000,0.806451612,0.193548387,0.916666666,0.083333333,1.000000000,1.000000000,1.000000000
rod beck,beckr001,0,1.000000000,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,1.000000000,1.000000000,0,\N,\N,\N
tim belcher,belct001,0,1.000000000,0.376811594,0.623188405,1.000000000,0,0.604651162,0.395348837,0.117647058,0.882352941,0.066666666,0.933333333,0.428571428,0.571428571,0.500000000,0.500000000,0.666666666,0.333333333,1.000000000,0,\N,\N,0.846153846,0.153846153,1.000000000,0,\N,\N,1.000000000
stan belinda,belis001,0,1.000000000,0,1.000000000,\N,\N,0,1.000000000,0.333333333,0.666666666,0,1.000000000,0.500000000,0.500000000,0,1.000000000,1.000000000,0,0,1.000000000,0,1.000000000,\N,\N,\N,\N,\N,1.000000000,\N
