name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
steve braun,braus001,0.013157894,0.986842105,0.240000000,0.773333333,0.500000000,0.500000000,0.634146341,0.365853658,0,1.000000000,0,1.000000000,0.066666666,0.933333333,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
sid bream,breas001,0,1.000000000,0.232704402,0.767295597,0.648648648,0.351351351,0.522727272,0.477272727,0.047619047,0.952380952,0,1.000000000,0.025000000,0.975000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bob brenly,brenb001,0.004301075,0.995698924,0.246220302,0.758099352,0.543859649,0.456140350,0.467181467,0.532818532,0.014492753,0.985507246,0.014705882,0.985294117,0.104477611,0.895522388,0.785714285,0.214285714,1.000000000,0,1.000000000,0,\N,\N,0.983471074,0.016528925,1.000000000,0,\N,\N,\N
tom brennan,brent001,0,1.000000000,0.125000000,0.875000000,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
george brett,bretg001,0.004754358,0.995245641,0.192675159,0.812101910,0.404958677,0.595041322,0.470769230,0.529230769,0,1.000000000,0,1.000000000,0.069767441,0.930232558,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.993464052,0.006535947,1.000000000,0,\N,\N,\N
greg brock,brocg001,0,1.000000000,0.254697286,0.745302713,0.590163934,0.409836065,0.514170040,0.485829959,0.008333333,0.991666666,0,1.000000000,0.050420168,0.949579831,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
hubie brooks,brooh001,0.007874015,0.992125984,0.169841269,0.838095238,0.738317757,0.261682242,0.584022038,0.415977961,0.013245033,0.986754966,0.006711409,0.993288590,0.060810810,0.939189189,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.990566037,0.009433962,1.000000000,0,\N,\N,\N
tom brookens,broot001,0,1.000000000,0.214723926,0.785276073,0.742857142,0.257142857,0.442804428,0.557195571,0,1.000000000,0,1.000000000,0.086092715,0.913907284,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
mark brouhard,broum001,0.009433962,0.990566037,0.285714285,0.723809523,0.866666666,0.133333333,0.530612244,0.469387755,0,1.000000000,0,1.000000000,0.086956521,0.913043478,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.961538461,0.038461538,1.000000000,0,\N,\N,\N
bobby brown,browb001,0,1.000000000,0.287356321,0.712643678,0.800000000,0.200000000,0.591836734,0.408163265,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
