year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
1978,0.005181307,0.994818692,0.218307342,0.786900951,0.624895514,0.375104485,0.518580737,0.481419262,0.107921767,0.892078232,0.003312302,0.996687697,0.174204779,0.825795220,0.767260174,0.232739825,0.713505074,0.286494925,0.998620213,0.001379786,0.833333333,0.166666666,0.972804221,0.027195778,0.925072046,0.074927953
