name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
paul abbott,abbop001,0,1.000000000,0.333333333,0.666666666,1.000000000,0,0.833333333,0.166666666,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,0,1.000000000,1.000000000,0,0.800000000,0.200000000,1.000000000,0,\N,\N,\N
bobby abreu,abreb001,0.007163323,0.992836676,0.336219336,0.670995670,0.497854077,0.502145922,0.417391304,0.582608695,0.048507462,0.951492537,0.117647058,0.882352941,0.484444444,0.515555555,0.302752293,0.697247706,0.644736842,0.355263157,0.827586206,0.172413793,0.200000000,0.800000000,0.755208333,0.244791666,0.893617021,0.106382978,1.000000000,1.000000000,0.962962962
jose acevedo,acevj002,0,1.000000000,0.651162790,0.348837209,0.892857142,0.107142857,0.533333333,0.466666666,0.142857142,0.857142857,0,1.000000000,0.166666666,0.833333333,1.000000000,0,\N,\N,0.800000000,0.200000000,1.000000000,0,0.875000000,0.125000000,1.000000000,0,\N,\N,\N
russ adams,adamr002,0.013157894,0.986842105,0.133333333,0.880000000,0.500000000,0.500000000,0.553846153,0.446153846,0.103448275,0.896551724,0.153846153,0.846153846,0.409090909,0.590909090,0.222222222,0.777777777,0.714285714,0.285714285,0.846153846,0.153846153,0.500000000,0.500000000,0.750000000,0.250000000,1.000000000,0,\N,0,1.000000000
chris aguila,aguic001,0,1.000000000,0.311111111,0.688888888,0.857142857,0.142857142,0.483870967,0.516129032,0,1.000000000,0.187500000,0.812500000,0.461538461,0.538461538,0.333333333,0.666666666,0.500000000,0.500000000,1.000000000,0,\N,\N,0.800000000,0.200000000,0.666666666,0.333333333,1.000000000,\N,0.500000000
manny alexander,alexm001,0,1.000000000,0.380952380,0.619047619,0.875000000,0.125000000,0.538461538,0.461538461,0,1.000000000,0,1.000000000,0.666666666,0.333333333,0.250000000,0.750000000,0.666666666,0.333333333,0.500000000,0.500000000,0,1.000000000,0.857142857,0.142857142,1.000000000,0,\N,1.000000000,1.000000000
jason alfaro,alfaj001,0,1.000000000,0.454545454,0.545454545,1.000000000,0,0.833333333,0.166666666,0,1.000000000,0,1.000000000,1.000000000,0,0,1.000000000,1.000000000,0,\N,\N,\N,\N,0.800000000,0.200000000,1.000000000,0,\N,\N,\N
edgardo alfonzo,alfoe001,0.008928571,0.991071428,0.151351351,0.857657657,0.476190476,0.523809523,0.387234042,0.612765957,0.100694444,0.899305555,0.042471042,0.957528957,0.431451612,0.568548387,0.289719626,0.710280373,0.789473684,0.210526315,0.872340425,0.127659574,0.555555555,0.444444444,0.769230769,0.230769230,0.928571428,0.071428571,1.000000000,0.875000000,1.000000000
chad allen,allec001,0,1.000000000,0.254237288,0.745762711,0.866666666,0.133333333,0.409090909,0.590909090,0,1.000000000,0,1.000000000,0.423076923,0.576923076,0.363636363,0.636363636,0.714285714,0.285714285,0.800000000,0.200000000,0,1.000000000,0.777777777,0.222222222,1.000000000,0,\N,1.000000000,0.500000000
roberto alomar,alomr001,0.005747126,0.994252873,0.260115606,0.745664739,0.688888888,0.311111111,0.585937500,0.414062500,0.056603773,0.943396226,0.080000000,0.920000000,0.434782608,0.565217391,0.250000000,0.750000000,0.800000000,0.200000000,0.769230769,0.230769230,0.166666666,0.833333333,0.786666666,0.213333333,1.000000000,0,\N,0.800000000,0.666666666
sandy alomar,aloms001,0.013245033,0.986754966,0.140939597,0.872483221,0.571428571,0.428571428,0.554687500,0.445312500,0.175438596,0.824561403,0.042553191,0.957446808,0.400000000,0.600000000,0.388888888,0.611111111,0.909090909,0.090909090,0.777777777,0.222222222,0.666666666,0.333333333,0.802816901,0.197183098,0.928571428,0.071428571,1.000000000,1.000000000,1.000000000
moises alou,aloum001,0,1.000000000,0.219879518,0.780120481,0.547945205,0.452054794,0.402321083,0.597678916,0.090614886,0.909385113,0.138790035,0.861209964,0.342975206,0.657024793,0.289156626,0.710843373,0.711864406,0.288135593,0.836477987,0.163522012,0.423076923,0.576923076,0.759615384,0.240384615,0.860000000,0.140000000,1.000000000,0.866666666,0.941176470
tony alvarez,alvat002,0.022222222,0.977777777,0.250000000,0.772727272,0.636363636,0.363636363,0.545454545,0.454545454,0.066666666,0.933333333,0.071428571,0.928571428,0.384615384,0.615384615,0.400000000,0.600000000,0.666666666,0.333333333,0.875000000,0.125000000,0,1.000000000,0.833333333,0.166666666,1.000000000,0,\N,1.000000000,1.000000000
wilson alvarez,alvaw001,0,1.000000000,0.483870967,0.516129032,0.933333333,0.066666666,0.750000000,0.250000000,0.250000000,0.750000000,0,1.000000000,0.333333333,0.666666666,0,1.000000000,1.000000000,0,0,1.000000000,1.000000000,0,0.833333333,0.166666666,1.000000000,0,\N,\N,\N
alfredo amezaga,ameza001,0.034482758,0.965517241,0.321428571,0.714285714,0.888888888,0.111111111,0.666666666,0.333333333,0.157894736,0.842105263,0.125000000,0.875000000,0.285714285,0.714285714,0.500000000,0.500000000,1.000000000,0,0.900000000,0.100000000,0,1.000000000,0.842105263,0.157894736,0.833333333,0.166666666,1.000000000,1.000000000,\N
brian anderson,andeb002,0,1.000000000,0,1.000000000,\N,\N,0,1.000000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
garret anderson,andeg001,0.002178649,0.997821350,0.213973799,0.788209606,0.765306122,0.234693877,0.441666666,0.558333333,0.074626865,0.925373134,0.075268817,0.924731182,0.430232558,0.569767441,0.121621621,0.878378378,0.800000000,0.200000000,0.836734693,0.163265306,0.562500000,0.437500000,0.767295597,0.232704402,1.000000000,0,\N,0.857142857,1.000000000
jimmy anderson,andej002,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
marlon anderson,andem003,0.003891050,0.996108949,0.191406250,0.812500000,0.775510204,0.224489795,0.516908212,0.483091787,0.180000000,0.820000000,0.097560975,0.902439024,0.445945945,0.554054054,0.272727272,0.727272727,0.708333333,0.291666666,0.902439024,0.097560975,0.500000000,0.500000000,0.775700934,0.224299065,0.875000000,0.125000000,1.000000000,1.000000000,1.000000000
rick ankiel,ankir001,0,1.000000000,1.000000000,0,0.500000000,0.500000000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
greg aquino,aquig001,0,1.000000000,0,1.000000000,\N,\N,0,1.000000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
danny ardoin,ardod001,0,1.000000000,0.500000000,0.500000000,0.400000000,0.600000000,0.400000000,0.600000000,0,1.000000000,0,1.000000000,0.333333333,0.666666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.500000000,0.500000000,1.000000000,0,\N,\N,\N
tony armas,armat002,0,1.000000000,0.333333333,0.666666666,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bronson arroyo,arrob001,0,1.000000000,0.833333333,0.166666666,1.000000000,0,0,1.000000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
garrett atkins,atkig001,0,1.000000000,0.212121212,0.787878787,0.428571428,0.571428571,0.500000000,0.500000000,0,1.000000000,0.076923076,0.923076923,0.416666666,0.583333333,0,1.000000000,1.000000000,0,0.857142857,0.142857142,0,1.000000000,0.769230769,0.230769230,0.666666666,0.333333333,1.000000000,1.000000000,\N
rich aurilia,aurir001,0.009216589,0.990783410,0.248837209,0.760465116,0.663551401,0.336448598,0.405572755,0.594427244,0.130208333,0.869791666,0.035928143,0.964071856,0.366459627,0.633540372,0.254237288,0.745762711,0.772727272,0.227272727,0.852941176,0.147058823,0.333333333,0.666666666,0.755725190,0.244274809,0.906250000,0.093750000,0.666666666,0.900000000,1.000000000
brad ausmus,ausmb001,0.004866180,0.995133819,0.190709046,0.814180929,0.717948717,0.282051282,0.531722054,0.468277945,0.122580645,0.877419354,0.036764705,0.963235294,0.458015267,0.541984732,0.350000000,0.650000000,0.871794871,0.128205128,0.845070422,0.154929577,0.454545454,0.545454545,0.755681818,0.244318181,0.906976744,0.093023255,1.000000000,0.833333333,1.000000000
luis ayala,ayall001,0,1.000000000,0.250000000,0.750000000,1.000000000,0,0.166666666,0.833333333,0,1.000000000,0,1.000000000,0.200000000,0.800000000,0,1.000000000,1.000000000,0,0.750000000,0.250000000,0,1.000000000,0,1.000000000,1.000000000,0,\N,1.000000000,\N
brandon backe,backb001,0.055555555,0.944444444,0.529411764,0.529411764,0.888888888,0.111111111,0.625000000,0.375000000,0,1.000000000,0.333333333,0.666666666,0.500000000,0.500000000,1.000000000,0,\N,\N,0,1.000000000,1.000000000,0,0.400000000,0.600000000,1.000000000,0,\N,\N,\N
carlos baerga,baerc001,0.032258064,0.967741935,0.200000000,0.833333333,0.666666666,0.333333333,0.638888888,0.361111111,0.038461538,0.961538461,0.080000000,0.920000000,0.434782608,0.565217391,0.100000000,0.900000000,0.888888888,0.111111111,0.923076923,0.076923076,0,1.000000000,0.826086956,0.173913043,1.000000000,0,\N,1.000000000,1.000000000
jeff bagwell,bagwj001,0.012066365,0.987933634,0.337404580,0.674809160,0.592760180,0.407239819,0.430875576,0.569124423,0.076923076,0.923076923,0.118421052,0.881578947,0.393034825,0.606965174,0.291139240,0.708860759,0.839285714,0.160714285,0.795081967,0.204918032,0.320000000,0.680000000,0.770053475,0.229946524,0.906976744,0.093023255,1.000000000,0.882352941,1.000000000
paul bako,bakop001,0.013422818,0.986577181,0.278911564,0.734693877,0.707317073,0.292682926,0.542857142,0.457142857,0.083333333,0.916666666,0.022727272,0.977272727,0.465116279,0.534883720,0.400000000,0.600000000,0.750000000,0.250000000,0.826086956,0.173913043,0.250000000,0.750000000,0.842105263,0.157894736,0.888888888,0.111111111,1.000000000,1.000000000,1.000000000
james baldwin,baldj002,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
rocco baldelli,baldr001,0.014842300,0.985157699,0.218455743,0.796610169,0.758620689,0.241379310,0.515662650,0.484337349,0.089552238,0.910447761,0.087431693,0.912568306,0.395209580,0.604790419,0.257575757,0.742424242,0.714285714,0.285714285,0.920792079,0.079207920,0.125000000,0.875000000,0.682242990,0.317757009,0.867647058,0.132352941,0.888888888,0.857142857,0.928571428
rod barajas,barar001,0.008333333,0.991666666,0.212885154,0.795518207,0.828947368,0.171052631,0.302491103,0.697508896,0.153061224,0.846938775,0.090361445,0.909638554,0.350993377,0.649006622,0.207547169,0.792452830,0.642857142,0.357142857,0.877551020,0.122448979,0.333333333,0.666666666,0.776470588,0.223529411,0.789473684,0.210526315,1.000000000,0.875000000,1.000000000
