name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
Luis Aguayo,agual001,0,1.000000000,0.282051282,0.717948717,0.727272727,0.272727272,0.500000000,0.500000000,0.111111111,0.888888888,0,1.000000000,0.125000000,0.875000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Willie Aikens,aikew001,0.007751937,0.992248062,0.328125000,0.679687500,0.666666666,0.333333333,0.532258064,0.467741935,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Gary Allenson,alleg001,0,1.000000000,0.238636363,0.761363636,0.666666666,0.333333333,0.312500000,0.687500000,0,1.000000000,0,1.000000000,0.030303030,0.969696969,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Neil Allen,allen001,0,1.000000000,0.333333333,0.666666666,1.000000000,0,0.600000000,0.400000000,0.250000000,0.750000000,0,1.000000000,0.333333333,0.666666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Rod Allen,aller001,0.034482758,0.965517241,0.357142857,0.678571428,0.800000000,0.200000000,0.900000000,0.100000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Bill Almon,almob001,0,1.000000000,0.234234234,0.765765765,0.807692307,0.192307692,0.430894308,0.569105691,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Porfi Altamirano,altap001,0,1.000000000,0,1.000000000,\N,\N,0.500000000,0.500000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Ed Amelung,amele001,0,1.000000000,0.133333333,0.866666666,0.666666666,0.333333333,0.586206896,0.413793103,0,1.000000000,0,1.000000000,0.083333333,0.916666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Dave Anderson,anded001,0.004938271,0.995061728,0.238213399,0.766749379,0.572916666,0.427083333,0.474418604,0.525581395,0.044247787,0.955752212,0,1.000000000,0.037037037,0.962962962,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Jim Anderson,andej001,0,1.000000000,0.215686274,0.784313725,0.636363636,0.363636363,0.571428571,0.428571428,0,1.000000000,0,1.000000000,0.066666666,0.933333333,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Larry Andersen,andel001,0,1.000000000,0.750000000,0.250000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Joaquin Andujar,anduj001,0,1.000000000,0.615384615,0.384615384,0.839285714,0.160714285,0.458333333,0.541666666,0,1.000000000,0,1.000000000,0.153846153,0.846153846,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Tony Armas,armat001,0.001550387,0.998449612,0.277950310,0.723602484,0.871508379,0.128491620,0.496598639,0.503401360,0,1.000000000,0,1.000000000,0.013513513,0.986486486,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Alan Ashby,ashba001,0.004716981,0.995283018,0.189573459,0.815165876,0.550000000,0.450000000,0.528925619,0.471074380,0.017543859,0.982456140,0,1.000000000,0.017857142,0.982142857,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Tucker Ashford,ashft001,0,1.000000000,0.214285714,0.785714285,0.666666666,0.333333333,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Benny Ayala,ayalb001,0,1.000000000,0.256000000,0.744000000,0.750000000,0.250000000,0.426470588,0.573529411,0,1.000000000,0,1.000000000,0.025641025,0.974358974,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Wally Backman,backw001,0,1.000000000,0.240246406,0.759753593,0.538461538,0.461538461,0.681451612,0.318548387,0.025316455,0.974683544,0,1.000000000,0.142857142,0.857142857,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Bob Bailor,bailb001,0,1.000000000,0.058823529,0.941176470,0.125000000,0.875000000,0.630434782,0.369565217,0,1.000000000,0,1.000000000,0.088235294,0.911764705,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Mark Bailey,bailm001,0.005141388,0.994858611,0.310077519,0.695090439,0.591666666,0.408333333,0.474226804,0.525773195,0.039215686,0.960784313,0,1.000000000,0.030612244,0.969387755,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Harold Baines,bainh001,0,1.000000000,0.197693574,0.802306425,0.625000000,0.375000000,0.496815286,0.503184713,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Doug Baker,baked001,0.008771929,0.991228070,0.256637168,0.752212389,0.758620689,0.241379310,0.531250000,0.468750000,0,1.000000000,0,1.000000000,0.033333333,0.966666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Dusty Baker,baked002,0,1.000000000,0.235714285,0.764285714,0.409090909,0.590909090,0.450704225,0.549295774,0.012820512,0.987179487,0,1.000000000,0.025974025,0.974025974,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Steve Balboni,balbs001,0.008492569,0.991507430,0.383297644,0.625267665,0.776536312,0.223463687,0.381215469,0.618784530,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Chris Bando,bandc001,0,1.000000000,0.252000000,0.748000000,0.555555555,0.444444444,0.439024390,0.560975609,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Alan Bannister,banna001,0.006451612,0.993548387,0.272727272,0.733766233,0.452380952,0.547619047,0.306666666,0.693333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Floyd Bannister,bannf001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Jesse Barfield,barfj001,0.005797101,0.994202898,0.323615160,0.682215743,0.729729729,0.270270270,0.496453900,0.503546099,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Greg Bargar,bargg001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Len Barker,barkl001,0,1.000000000,0.581395348,0.418604651,0.760000000,0.240000000,0.562500000,0.437500000,0,1.000000000,0,1.000000000,0.285714285,0.714285714,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Skeeter Barnes,barns001,0,1.000000000,0.204545454,0.795454545,0.666666666,0.333333333,0.366666666,0.633333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Marty Barrett,barrm001,0.001968503,0.998031496,0.128205128,0.873767258,0.384615384,0.615384615,0.501672240,0.498327759,0,1.000000000,0,1.000000000,0.013422818,0.986577181,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Kevin Bass,bassk001,0.008928571,0.991071428,0.186186186,0.822822822,0.919354838,0.080645161,0.535135135,0.464864864,0.011627906,0.988372093,0,1.000000000,0.035294117,0.964705882,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Don Baylor,bayld001,0.042990654,0.957009345,0.195312500,0.849609375,0.680000000,0.320000000,0.419014084,0.580985915,0.006060606,0.993939393,0,1.000000000,0.006097560,0.993902439,1.000000000,0,\N,\N,0.993865030,0.006134969,1.000000000,0,1.000000000,0,\N,\N
