year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
1985,0.004604718,0.995395281,0.232568078,0.772057941,0.648086656,0.351913343,0.526709597,0.473290402,0.013427414,0.986572585,0.000452666,0.999547333,0.085471891,0.914528108,0.965736488,0.034263511,0.762886597,0.237113402,0.999570829,0.000429170,0.692307692,0.307692307,0.993097728,0.006902271,0.976744186,0.023255813
