year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
1976,0.005019270,0.994980729,0.216499742,0.788544848,0.629004803,0.370995196,0.515971954,0.484028045,0.085408307,0.914591692,0.002193477,0.997806522,0.186176575,0.813823424,0.666608786,0.333391213,0.734375000,0.265625000,0.998887741,0.001112258,0.357142857,0.642857142,0.963163866,0.036836133,0.933132982,0.066867017
