year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
2006,0.009987753,0.990012246,0.261730943,0.748357571,0.689947349,0.310052650,0.451345575,0.548654424,0.101852438,0.898147561,0.086925097,0.913074902,0.426789713,0.573210286,0.270152899,0.729847100,0.731312755,0.268687244,0.821353991,0.178646008,0.383672699,0.616327300,0.763424304,0.236575695,0.913520989,0.086479010
