name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
jim abbott,abboj001,0.003430531,0.996569468,0.230636833,0.772805507,0.604477611,0.395522388,0.500000000,0.500000000,0.090497737,0.909502262,0.114427860,0.885572139,0.449438202,0.550561797,0.275000000,0.725000000,0.689655172,0.310344827,0.877551020,0.122448979,0.500000000,0.500000000,0.819004524,0.180995475,0.850000000,0.150000000
mark acre,acrem001,0.008130081,0.991869918,0.303278688,0.704918032,0.540540540,0.459459459,0.397590361,0.602409638,0.100000000,0.900000000,0.088888888,0.911111111,0.463414634,0.536585365,0.578947368,0.421052631,0.375000000,0.625000000,0.909090909,0.090909090,0.500000000,0.500000000,0.878787878,0.121212121,1.000000000,0
rick aguilera,aguir001,0,1.000000000,0.269938650,0.730061349,0.840909090,0.159090909,0.379310344,0.620689655,0.083333333,0.916666666,0.090909090,0.909090909,0.483333333,0.516666666,0.275862068,0.724137931,0.857142857,0.142857142,0.903225806,0.096774193,0.666666666,0.333333333,0.613636363,0.386363636,0.941176470,0.058823529
wilson alvarez,alvaw001,0,1.000000000,0.265845070,0.734154929,0.655629139,0.344370860,0.357314148,0.642685851,0.160447761,0.839552238,0.071111111,0.928888888,0.454545454,0.545454545,0.336842105,0.663157894,0.873015873,0.126984126,0.859649122,0.140350877,0.750000000,0.250000000,0.805369127,0.194630872,0.862068965,0.137931034
brian anderson,andeb002,0.013262599,0.986737400,0.177419354,0.836021505,0.651515151,0.348484848,0.331147540,0.668852459,0.122549019,0.877450980,0.067039106,0.932960893,0.359281437,0.640718562,0.200000000,0.800000000,0.583333333,0.416666666,0.878504672,0.121495327,0.461538461,0.538461538,0.702970297,0.297029702,0.833333333,0.166666666
larry andersen,andel001,0,1.000000000,0.300000000,0.700000000,0.694444444,0.305555555,0.452380952,0.547619047,0.108695652,0.891304347,0.048780487,0.951219512,0.512820512,0.487179487,0.300000000,0.700000000,0.571428571,0.428571428,0.947368421,0.052631578,1.000000000,0,0.736842105,0.263157894,1.000000000,0
kevin appier,appik001,0.007518796,0.992481203,0.337121212,0.670454545,0.747191011,0.252808988,0.481268011,0.518731988,0.127777777,0.872222222,0.057324840,0.942675159,0.479729729,0.520270270,0.309859154,0.690140845,0.775510204,0.224489795,0.844155844,0.155844155,0.250000000,0.750000000,0.748502994,0.251497005,0.857142857,0.142857142
luis aquino,aquil001,0.017341040,0.982658959,0.205882352,0.811764705,0.542857142,0.457142857,0.353846153,0.646153846,0.142857142,0.857142857,0.027777777,0.972222222,0.485714285,0.514285714,0.558823529,0.441176470,0.666666666,0.333333333,0.916666666,0.083333333,0,1.000000000,0.826086956,0.173913043,1.000000000,0
jack armstrong,armsj001,0,1.000000000,0.200000000,0.800000000,0.714285714,0.285714285,0.392857142,0.607142857,0.058823529,0.941176470,0.187500000,0.812500000,0.153846153,0.846153846,0,1.000000000,1.000000000,0,0.818181818,0.181818181,0,1.000000000,0.818181818,0.181818181,1.000000000,0
rene arocha,arocr001,0.009740259,0.990259740,0.226229508,0.783606557,0.797101449,0.202898550,0.508771929,0.491228070,0.160714285,0.839285714,0.074468085,0.925531914,0.494252873,0.505747126,0.279069767,0.720930232,0.580645161,0.419354838,0.863636363,0.136363636,0.500000000,0.500000000,0.715517241,0.284482758,0.787878787,0.212121212
andy ashby,ashba002,0.003514938,0.996485061,0.239858906,0.763668430,0.830882352,0.169117647,0.553444180,0.446555819,0.117021276,0.882978723,0.084337349,0.915662650,0.407894736,0.592105263,0.387096774,0.612903225,0.736842105,0.263157894,0.844444444,0.155555555,0.428571428,0.571428571,0.789699570,0.210300429,0.836734693,0.163265306
paul assenmacher,assep001,0.009009009,0.990990990,0.336363636,0.672727272,0.756756756,0.243243243,0.465753424,0.534246575,0.153846153,0.846153846,0.030303030,0.969696969,0.500000000,0.500000000,0.312500000,0.687500000,0.818181818,0.181818181,0.875000000,0.125000000,0.500000000,0.500000000,0.735294117,0.264705882,0.888888888,0.111111111
pedro astacio,astap001,0.005758157,0.994241842,0.262548262,0.743243243,0.742647058,0.257352941,0.478835978,0.521164021,0.142131979,0.857868020,0.100591715,0.899408284,0.381578947,0.618421052,0.413793103,0.586206896,0.647058823,0.352941176,0.861702127,0.138297872,0.076923076,0.923076923,0.734806629,0.265193370,0.875000000,0.125000000
joe ausanio,ausaj001,0,1.000000000,0.315789473,0.684210526,0.722222222,0.277777777,0.307692307,0.692307692,0.259259259,0.740740740,0.150000000,0.850000000,0.647058823,0.352941176,0.454545454,0.545454545,0.833333333,0.166666666,0.833333333,0.166666666,1.000000000,0,0.833333333,0.166666666,1.000000000,0
steve avery,avers001,0.007532956,0.992467043,0.278937381,0.728652751,0.693877551,0.306122448,0.483870967,0.516129032,0.130208333,0.869791666,0.083832335,0.916167664,0.522875816,0.477124183,0.362500000,0.637500000,0.588235294,0.411764705,0.876712328,0.123287671,0.333333333,0.666666666,0.833333333,0.166666666,0.933333333,0.066666666
bobby ayala,ayalb002,0,1.000000000,0.440191387,0.559808612,0.739130434,0.260869565,0.589743589,0.410256410,0.020833333,0.979166666,0.042553191,0.957446808,0.444444444,0.555555555,0.250000000,0.750000000,0.733333333,0.266666666,0.840000000,0.160000000,0.250000000,0.750000000,0.768115942,0.231884057,1.000000000,0
cory bailey,bailc001,0,1.000000000,0.190476190,0.809523809,0.750000000,0.250000000,0.411764705,0.588235294,0,1.000000000,0.200000000,0.800000000,0.875000000,0.125000000,0.285714285,0.714285714,0.800000000,0.200000000,0,1.000000000,0,1.000000000,0.714285714,0.285714285,1.000000000,0
jeff ballard,ballj002,0.010638297,0.989361702,0.193548387,0.817204301,0.611111111,0.388888888,0.535211267,0.464788732,0.090909090,0.909090909,0.166666666,0.833333333,0.480000000,0.520000000,0.333333333,0.666666666,0.500000000,0.500000000,0.923076923,0.076923076,0,1.000000000,0.789473684,0.210526315,1.000000000,0
scott bankhead,banks001,0,1.000000000,0.256000000,0.744000000,0.750000000,0.250000000,0.397849462,0.602150537,0.214285714,0.785714285,0.068181818,0.931818181,0.439024390,0.560975609,0.444444444,0.555555555,0.800000000,0.200000000,0.869565217,0.130434782,0.333333333,0.666666666,0.783783783,0.216216216,1.000000000,0
willie banks,bankw001,0.003944773,0.996055226,0.257425742,0.746534653,0.638461538,0.361538461,0.534246575,0.465753424,0.141176470,0.858823529,0.089041095,0.910958904,0.473684210,0.526315789,0.460317460,0.539682539,0.647058823,0.352941176,0.871428571,0.128571428,0.222222222,0.777777777,0.753846153,0.246153846,0.979166666,0.020833333
