name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
Brent Abernathy,aberb001,0.013888888,0.986111111,0.225352112,0.788732394,0.562500000,0.437500000,0.545454545,0.454545454,0.120000000,0.880000000,0.045454545,0.954545454,0.571428571,0.428571428,0.250000000,0.750000000,1.000000000,0,0.888888888,0.111111111,0,1.000000000,0.833333333,0.166666666,1.000000000,0
Bobby Abreu,abreb001,0.008620689,0.991379310,0.342028985,0.666666666,0.567796610,0.432203389,0.475770925,0.524229074,0.042016806,0.957983193,0.105263157,0.894736842,0.480392156,0.519607843,0.224489795,0.775510204,0.697368421,0.302631578,0.849056603,0.150943396,0.250000000,0.750000000,0.768518518,0.231481481,0.940000000,0.060000000
Jeremy Accardo,accaj001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.500000000,0.500000000,1.000000000,0
Jose Acevedo,acevj002,0.111111111,0.888888888,0.875000000,0.250000000,0.857142857,0.142857142,0,1.000000000,0,1.000000000,0,1.000000000,1.000000000,0,0,1.000000000,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N
Russ Adams,adamr002,0.005769230,0.994230769,0.205029013,0.800773694,0.537735849,0.462264150,0.472019464,0.527980535,0.110599078,0.889400921,0.041450777,0.958549222,0.416216216,0.583783783,0.311688311,0.688311688,0.716981132,0.283018867,0.861111111,0.138888888,0.200000000,0.800000000,0.788659793,0.211340206,0.902439024,0.097560975
Chris Aguila,aguic001,0,1.000000000,0.285714285,0.714285714,0.863636363,0.136363636,0.509090909,0.490909090,0.148148148,0.851851851,0,1.000000000,0.391304347,0.608695652,0.333333333,0.666666666,0.833333333,0.166666666,0.714285714,0.285714285,0.500000000,0.500000000,0.678571428,0.321428571,1.000000000,0
Manny Alexander,alexm001,0.058823529,0.941176470,0.375000000,0.687500000,0.833333333,0.166666666,0.600000000,0.400000000,0,1.000000000,0,1.000000000,0.250000000,0.750000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.666666666,0.333333333,0.500000000,0.500000000
Edgardo Alfonzo,alfoe001,0.005154639,0.994845360,0.155440414,0.849740932,0.566666666,0.433333333,0.383435582,0.616564417,0.144278606,0.855721393,0.011627906,0.988372093,0.417647058,0.582352941,0.225352112,0.774647887,0.836363636,0.163636363,0.818181818,0.181818181,0.777777777,0.222222222,0.792000000,0.208000000,0.846153846,0.153846153
Chad Allen,allec001,0,1.000000000,0.277777777,0.722222222,0.866666666,0.133333333,0.461538461,0.538461538,0.047619047,0.952380952,0,1.000000000,0.650000000,0.350000000,0.153846153,0.846153846,0.818181818,0.181818181,1.000000000,0,\N,\N,0.777777777,0.222222222,1.000000000,0
Sandy Alomar,aloms001,0.007633587,0.992366412,0.130769230,0.876923076,0.705882352,0.294117647,0.539823008,0.460176991,0.230769230,0.769230769,0,1.000000000,0.425000000,0.575000000,0.117647058,0.882352941,0.800000000,0.200000000,0.739130434,0.260869565,0.500000000,0.500000000,0.786885245,0.213114754,0.923076923,0.076923076
