name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
don aase,aased001,0.003048780,0.996951219,0.224770642,0.778287461,0.544217687,0.455782312,0.512820512,0.487179487,0.029239766,0.970760233,0.006024096,0.993975903,0.096969696,0.903030303,1.000000000,0,\N,\N,0.993288590,0.006711409,1.000000000,0,0.983333333,0.016666666,1.000000000,0
glenn abbott,abbog001,0.003502626,0.996497373,0.165202108,0.838312829,0.627659574,0.372340425,0.535483870,0.464516129,0.076388888,0.923611111,0,1.000000000,0.157894736,0.842105263,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.993975903,0.006024096,1.000000000,0
doyle alexander,alexd001,0.001483679,0.998516320,0.191679049,0.809806835,0.527131782,0.472868217,0.510695187,0.489304812,0.087431693,0.912568306,0,1.000000000,0.077844311,0.922155688,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.989528795,0.010471204,0.500000000,0.500000000
joaquin andujar,anduj001,0.010416666,0.989583333,0.239473684,0.771052631,0.527472527,0.472527472,0.543378995,0.456621004,0.040000000,0.960000000,0,1.000000000,0.177083333,0.822916666,0.529411764,0.470588235,0.500000000,0.500000000,1.000000000,0,\N,\N,0.983193277,0.016806722,1.000000000,0
fernando arroyo,arrof001,0.052631578,0.947368421,0.055555555,1.000000000,1.000000000,0,0.400000000,0.600000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,0.833333333,0.166666666,1.000000000,0,1.000000000,0,\N,\N
bill atkinson,atkib101,0.005952380,0.994047619,0.275449101,0.730538922,0.586956521,0.413043478,0.554216867,0.445783132,0.027027027,0.972972972,0,1.000000000,0.250000000,0.750000000,0.666666666,0.333333333,1.000000000,0,1.000000000,0,\N,\N,0.978260869,0.021739130,1.000000000,0
jerry augustine,auguj001,0.005988023,0.994011976,0.153614457,0.852409638,0.470588235,0.529411764,0.520100502,0.479899497,0.047120418,0.952879581,0,1.000000000,0.131868131,0.868131868,0.791666666,0.208333333,0.800000000,0.200000000,0.993670886,0.006329113,1.000000000,0,0.985507246,0.014492753,0.666666666,0.333333333
stan bahnsen,bahns101,0,1.000000000,0.251879699,0.748120300,0.597014925,0.402985074,0.437500000,0.562500000,0.160493827,0.839506172,0,1.000000000,0.161764705,0.838235294,0.818181818,0.181818181,1.000000000,0,1.000000000,0,\N,\N,0.904761904,0.095238095,1.000000000,0
doug bair,baird001,0,1.000000000,0.303977272,0.696022727,0.700934579,0.299065420,0.540697674,0.459302325,0.202531645,0.797468354,0,1.000000000,0.238095238,0.761904761,0.666666666,0.333333333,0.600000000,0.400000000,1.000000000,0,\N,\N,0.989247311,0.010752688,1.000000000,0
steve baker,bakes101,0,1.000000000,0.293388429,0.706611570,0.492957746,0.507042253,0.617391304,0.382608695,0.068181818,0.931818181,0,1.000000000,0.073170731,0.926829268,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.985915492,0.014084507,1.000000000,0
