name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
jeff abbott,abboj002,0,1.000000000,0.157894736,0.842105263,1.000000000,0,0.406250000,0.593750000,0.052631578,0.947368421,0.055555555,0.944444444,0.411764705,0.588235294,0.571428571,0.428571428,0.666666666,0.333333333,1.000000000,0,\N,\N,0.615384615,0.384615384,1.000000000,0,\N,\N,1.000000000
kurt abbott,abbok002,0.003875968,0.996124031,0.307392996,0.696498054,0.860759493,0.139240506,0.440476190,0.559523809,0.085106382,0.914893617,0.046511627,0.953488372,0.439024390,0.560975609,0.388888888,0.611111111,0.545454545,0.454545454,0.869565217,0.130434782,0.166666666,0.833333333,0.648648648,0.351351351,0.884615384,0.115384615,0.666666666,0.800000000,1.000000000
bobby abreu,abreb001,0.004854368,0.995145631,0.336585365,0.668292682,0.695652173,0.304347826,0.459259259,0.540740740,0.027397260,0.972602739,0.042253521,0.957746478,0.588235294,0.411764705,0.375000000,0.625000000,0.680000000,0.320000000,0.821428571,0.178571428,0.400000000,0.600000000,0.790322580,0.209677419,1.000000000,0,\N,0.666666666,0.875000000
juan acevedo,acevj001,0,1.000000000,0.833333333,0.166666666,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
joel adamson,adamj001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
terry adams,adamt001,0,1.000000000,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
manny alexander,alexm001,0.011627906,0.988372093,0.266666666,0.745098039,0.794117647,0.205882352,0.481081081,0.518918918,0.156250000,0.843750000,0.037037037,0.962962962,0.500000000,0.500000000,0.358974358,0.641025641,0.520000000,0.480000000,0.871794871,0.128205128,0.200000000,0.800000000,0.674157303,0.325842696,1.000000000,0,\N,0.750000000,0.750000000
antonio alfonseca,alfoa001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
edgardo alfonzo,alfoe001,0.008620689,0.991379310,0.206956521,0.801739130,0.470588235,0.529411764,0.434090909,0.565909090,0.076305220,0.923694779,0.039130434,0.960869565,0.447963800,0.552036199,0.292929292,0.707070707,0.742857142,0.257142857,0.885245901,0.114754098,0.500000000,0.500000000,0.727748691,0.272251308,0.961538461,0.038461538,1.000000000,0.857142857,0.944444444
luis alicea,alicl001,0.018099547,0.981900452,0.301843317,0.716589861,0.496183206,0.503816793,0.367857142,0.632142857,0.152542372,0.847457627,0.026666666,0.973333333,0.369863013,0.630136986,0.314814814,0.685185185,0.729729729,0.270270270,0.923913043,0.076086956,0.428571428,0.571428571,0.776699029,0.223300970,0.869565217,0.130434782,0.666666666,0.750000000,0.600000000
jermaine allensworth,allej001,0.017199017,0.982800982,0.305000000,0.712500000,0.647540983,0.352459016,0.539855072,0.460144927,0.110236220,0.889763779,0.026548672,0.973451327,0.372727272,0.627272727,0.219512195,0.780487804,0.781250000,0.218750000,0.811594202,0.188405797,0.461538461,0.538461538,0.731543624,0.268456375,0.900000000,0.100000000,0.500000000,1.000000000,1.000000000
roberto alomar,alomr001,0.006741573,0.993258426,0.183257918,0.823529411,0.530864197,0.469135802,0.478260869,0.521739130,0.101190476,0.898809523,0.072847682,0.927152317,0.464285714,0.535714285,0.276923076,0.723076923,0.808510638,0.191489361,0.973333333,0.026666666,0.500000000,0.500000000,0.772727272,0.227272727,0.914285714,0.085714285,0.666666666,1.000000000,1.000000000
sandy alomar,aloms001,0.006535947,0.993464052,0.142543859,0.864035087,0.738461538,0.261538461,0.450928381,0.549071618,0.115942028,0.884057971,0.092896174,0.907103825,0.542168674,0.457831325,0.311111111,0.688888888,0.612903225,0.387096774,0.907894736,0.092105263,0.285714285,0.714285714,0.729411764,0.270588235,0.891304347,0.108695652,1.000000000,1.000000000,1.000000000
moises alou,aloum001,0.006745362,0.993254637,0.247877758,0.758913412,0.582191780,0.417808219,0.449541284,0.550458715,0.104166666,0.895833333,0.102325581,0.897674418,0.455958549,0.544041450,0.363636363,0.636363636,0.714285714,0.285714285,0.866666666,0.133333333,0.142857142,0.857142857,0.709183673,0.290816326,0.929824561,0.070175438,1.000000000,0.583333333,1.000000000
wilson alvarez,alvaw001,0,1.000000000,0.333333333,0.666666666,0.777777777,0.222222222,0.666666666,0.333333333,0.333333333,0.666666666,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.750000000,0.250000000,1.000000000,0,\N,\N,\N
rich amaral,amarr001,0.014851485,0.985148514,0.221105527,0.793969849,0.772727272,0.227272727,0.467532467,0.532467532,0.060975609,0.939024390,0.012987012,0.987012987,0.407894736,0.592105263,0.258064516,0.741935483,0.869565217,0.130434782,0.866666666,0.133333333,0.666666666,0.333333333,0.680555555,0.319444444,1.000000000,0,\N,1.000000000,1.000000000
ruben amaro,amarr002,0.010204081,0.989795918,0.231958762,0.778350515,0.533333333,0.466666666,0.412162162,0.587837837,0.137931034,0.862068965,0.026666666,0.973333333,0.534246575,0.465753424,0.384615384,0.615384615,0.875000000,0.125000000,0.970588235,0.029411764,0,1.000000000,0.819672131,0.180327868,0.818181818,0.181818181,1.000000000,0,1.000000000
brady anderson,andeb001,0.028231797,0.971768202,0.279816513,0.749235474,0.573770491,0.426229508,0.398617511,0.601382488,0.180076628,0.819923371,0.065420560,0.934579439,0.420000000,0.580000000,0.285714285,0.714285714,0.600000000,0.400000000,0.922413793,0.077586206,0.333333333,0.666666666,0.710982658,0.289017341,0.860000000,0.140000000,0.571428571,0.833333333,0.875000000
garret anderson,andeg001,0.003105590,0.996894409,0.146417445,0.856697819,0.744680851,0.255319148,0.477099236,0.522900763,0.080291970,0.919708029,0.031746031,0.968253968,0.553278688,0.446721311,0.259259259,0.740740740,0.760000000,0.240000000,0.908256880,0.091743119,0.300000000,0.700000000,0.820000000,0.180000000,0.888888888,0.111111111,0.600000000,1.000000000,0.958333333
