name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
jim abbott,abboj001,0.005966587,0.994033412,0.232893157,0.773109243,0.716494845,0.283505154,0.565830721,0.434169278,0.148014440,0.851985559,0.059322033,0.940677966,0.495495495,0.504504504,0.254545454,0.745454545,0.719512195,0.280487804,0.937500000,0.062500000,0.285714285,0.714285714,0.778393351,0.221606648,0.937500000,0.062500000
kyle abbott,abbok001,0.014705882,0.985294117,0.313432835,0.701492537,0.428571428,0.571428571,0.478260869,0.521739130,0.125000000,0.875000000,0.095238095,0.904761904,0.473684210,0.526315789,0,1.000000000,0.666666666,0.333333333,0.900000000,0.100000000,1.000000000,0,0.772727272,0.227272727,1.000000000,0
paul abbott,abbop001,0,1.000000000,0.398809523,0.601190476,0.582089552,0.417910447,0.346534653,0.653465346,0.242424242,0.757575757,0.100000000,0.900000000,0.488888888,0.511111111,0.136363636,0.863636363,0.789473684,0.210526315,0.869565217,0.130434782,0.333333333,0.666666666,0.857142857,0.142857142,0.800000000,0.200000000
jim acker,ackej001,0.006410256,0.993589743,0.219354838,0.787096774,0.602941176,0.397058823,0.481327800,0.518672199,0.112000000,0.888000000,0.144144144,0.855855855,0.400000000,0.600000000,0.236842105,0.763157894,0.620689655,0.379310344,0.964912280,0.035087719,1.000000000,0,0.853448275,0.146551724,1.000000000,0
juan agosto,agosj001,0.025396825,0.974603174,0.188925081,0.837133550,0.534482758,0.465517241,0.562248995,0.437751004,0.073394495,0.926605504,0.039603960,0.960396039,0.587628865,0.412371134,0.228070175,0.771929824,0.727272727,0.272727272,0.800000000,0.200000000,0.250000000,0.750000000,0.807142857,0.192857142,0.925925925,0.074074074
rick aguilera,aguir001,0.004329004,0.995670995,0.339130434,0.665217391,0.730769230,0.269230769,0.355263157,0.644736842,0.153061224,0.846938775,0.036144578,0.963855421,0.362500000,0.637500000,0.344827586,0.655172413,0.789473684,0.210526315,0.901960784,0.098039215,0,1.000000000,0.759259259,0.240740740,0.923076923,0.076923076
darrel akerfelds,akerd001,0.016304347,0.983695652,0.259668508,0.756906077,0.574468085,0.425531914,0.380597014,0.619402985,0.108433734,0.891566265,0.054054054,0.945945945,0.457142857,0.542857142,0.250000000,0.750000000,0.958333333,0.041666666,0.973684210,0.026315789,0,1.000000000,0.823529411,0.176470588,0.777777777,0.222222222
scott aldred,aldrs001,0,1.000000000,0.251231527,0.748768472,0.549019607,0.450980392,0.342105263,0.657894736,0.100000000,0.900000000,0.100000000,0.900000000,0.481481481,0.518518518,0.307692307,0.692307692,0.851851851,0.148148148,0.952380952,0.047619047,1.000000000,0,0.807692307,0.192307692,1.000000000,0
gerald alexander,alexg001,0.009036144,0.990963855,0.246200607,0.762917933,0.543209876,0.456790123,0.314516129,0.685483870,0.188235294,0.811764705,0.057971014,0.942028985,0.438461538,0.561538461,0.333333333,0.666666666,0.868421052,0.131578947,0.808219178,0.191780821,0.285714285,0.714285714,0.807692307,0.192307692,1.000000000,0
dana allison,allid001,0,1.000000000,0.179487179,0.820512820,0.571428571,0.428571428,0.343750000,0.656250000,0.190476190,0.809523809,0,1.000000000,0.411764705,0.588235294,0.142857142,0.857142857,0.833333333,0.166666666,0.800000000,0.200000000,0.500000000,0.500000000,0.727272727,0.272727272,1.000000000,0
wilson alvarez,alvaw001,0,1.000000000,0.260416666,0.739583333,0.500000000,0.500000000,0.450704225,0.549295774,0.166666666,0.833333333,0.138461538,0.861538461,0.464285714,0.535714285,0.384615384,0.615384615,0.875000000,0.125000000,0.900000000,0.100000000,0.333333333,0.666666666,0.828125000,0.171875000,0.818181818,0.181818181
allan anderson,andea001,0.006097560,0.993902439,0.159509202,0.846625766,0.576923076,0.423076923,0.423357664,0.576642335,0.118143459,0.881856540,0.105263157,0.894736842,0.497326203,0.502673796,0.268817204,0.731182795,0.691176470,0.308823529,0.936170212,0.063829787,0.333333333,0.666666666,0.821839080,0.178160919,0.935483870,0.064516129
larry andersen,andel001,0,1.000000000,0.277777777,0.722222222,0.800000000,0.200000000,0.543103448,0.456896551,0.094339622,0.905660377,0,1.000000000,0.541666666,0.458333333,0.346153846,0.653846153,0.823529411,0.176470588,0.863636363,0.136363636,0.666666666,0.333333333,0.793650793,0.206349206,0.923076923,0.076923076
kevin appier,appik001,0.002728512,0.997271487,0.257181942,0.745554035,0.755319148,0.244680851,0.448339483,0.551660516,0.160535117,0.839464882,0.047808764,0.952191235,0.422594142,0.577405857,0.217821782,0.782178217,0.797468354,0.202531645,0.898550724,0.101449275,0.214285714,0.785714285,0.757201646,0.242798353,0.932203389,0.067796610
luis aquino,aquil001,0.007476635,0.992523364,0.192090395,0.815442561,0.676470588,0.323529411,0.433566433,0.566433566,0.144032921,0.855967078,0.043269230,0.956730769,0.371859296,0.628140703,0.148648648,0.851351351,0.730158730,0.269841269,0.872000000,0.128000000,0.250000000,0.750000000,0.801075268,0.198924731,0.918918918,0.081081081
jack armstrong,armsj001,0.001980198,0.998019801,0.242063492,0.759920634,0.631147540,0.368852459,0.366492146,0.633507853,0.107438016,0.892561983,0.106481481,0.893518518,0.507772020,0.492227979,0.275510204,0.724489795,0.802816901,0.197183098,0.936842105,0.063157894,0,1.000000000,0.728571428,0.271428571,0.894736842,0.105263157
brad arnsberg,arnsb001,0,1.000000000,0.325000000,0.675000000,0.615384615,0.384615384,0.481481481,0.518518518,0.142857142,0.857142857,0.416666666,0.583333333,0.285714285,0.714285714,0,1.000000000,1.000000000,0,0.800000000,0.200000000,1.000000000,0,0.846153846,0.153846153,1.000000000,0
andy ashby,ashba002,0.019230769,0.980769230,0.254901960,0.764705882,0.589743589,0.410256410,0.464912280,0.535087719,0.081967213,0.918032786,0.089285714,0.910714285,0.588235294,0.411764705,0.333333333,0.666666666,0.600000000,0.400000000,0.952380952,0.047619047,0,1.000000000,0.811320754,0.188679245,0.900000000,0.100000000
paul assenmacher,assep001,0.008264462,0.991735537,0.358333333,0.650000000,0.837209302,0.162790697,0.372294372,0.627705627,0.172413793,0.827586206,0.075000000,0.925000000,0.531531531,0.468468468,0.372881355,0.627118644,0.783783783,0.216216216,0.865384615,0.134615384,0.428571428,0.571428571,0.779069767,0.220930232,0.947368421,0.052631578
don august,augud001,0.003944773,0.996055226,0.184158415,0.819801980,0.612903225,0.387096774,0.475728155,0.524271844,0.069444444,0.930555555,0.074626865,0.925373134,0.413978494,0.586021505,0.181818181,0.818181818,0.873015873,0.126984126,0.807339449,0.192660550,0.428571428,0.571428571,0.785714285,0.214285714,0.952380952,0.047619047
jim austin,austj001,0.078947368,0.921052631,0.314285714,0.771428571,0.272727272,0.727272727,0.250000000,0.750000000,0,1.000000000,0.055555555,0.944444444,0.352941176,0.647058823,0.500000000,0.500000000,0.333333333,0.666666666,1.000000000,0,\N,\N,0.666666666,0.333333333,1.000000000,0
steve avery,avers001,0.002766251,0.997233748,0.246879334,0.755894590,0.691011235,0.308988764,0.478821362,0.521178637,0.116607773,0.883392226,0.080000000,0.920000000,0.434782608,0.565217391,0.310000000,0.690000000,0.869565217,0.130434782,0.815384615,0.184615384,0.208333333,0.791666666,0.823076923,0.176923076,0.913043478,0.086956521
scott bailes,bails001,0.021052631,0.978947368,0.284946236,0.736559139,0.698113207,0.301886792,0.443609022,0.556390977,0.094594594,0.905405405,0.074626865,0.925373134,0.338709677,0.661290322,0.428571428,0.571428571,0.750000000,0.250000000,0.951219512,0.048780487,0.500000000,0.500000000,0.694915254,0.305084745,0.833333333,0.166666666
jeff ballard,ballj002,0,1.000000000,0.129175946,0.870824053,0.637931034,0.362068965,0.450127877,0.549872122,0.111627906,0.888372093,0.068062827,0.931937172,0.477528089,0.522471910,0.247058823,0.752941176,0.718750000,0.281250000,0.903225806,0.096774193,0.111111111,0.888888888,0.784090909,0.215909090,0.894736842,0.105263157
scott bankhead,banks001,0.004545454,0.995454545,0.191780821,0.812785388,0.571428571,0.428571428,0.384180790,0.615819209,0.091743119,0.908256880,0.080808080,0.919191919,0.461538461,0.538461538,0.309523809,0.690476190,0.620689655,0.379310344,0.857142857,0.142857142,0.428571428,0.571428571,0.735294117,0.264705882,1.000000000,0
willie banks,bankw001,0,1.000000000,0.315068493,0.684931506,0.565217391,0.434782608,0.460000000,0.540000000,0.111111111,0.888888888,0.041666666,0.958333333,0.608695652,0.391304347,0.142857142,0.857142857,0.916666666,0.083333333,0.888888888,0.111111111,0,1.000000000,0.956521739,0.043478260,1.000000000,0
floyd bannister,bannf001,0,1.000000000,0.264367816,0.735632183,0.695652173,0.304347826,0.375000000,0.625000000,0.125000000,0.875000000,0.142857142,0.857142857,0.333333333,0.666666666,0.100000000,0.900000000,0.888888888,0.111111111,0.850000000,0.150000000,0,1.000000000,0.833333333,0.166666666,1.000000000,0
john barfield,barfj002,0,1.000000000,0.144736842,0.855263157,0.590909090,0.409090909,0.473076923,0.526923076,0.124087591,0.875912408,0.083333333,0.916666666,0.481818181,0.518181818,0.301886792,0.698113207,0.756756756,0.243243243,0.859649122,0.140350877,0.250000000,0.750000000,0.788617886,0.211382113,0.807692307,0.192307692
