name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
don aase,aased001,0.003225806,0.996774193,0.194174757,0.809061488,0.733333333,0.266666666,0.532967032,0.467032967,0.070588235,0.929411764,0,1.000000000,0.139240506,0.860759493,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.989690721,0.010309278,1.000000000,0
glenn abbott,abbog001,0.016736401,0.983263598,0.194326241,0.822695035,0.656934306,0.343065693,0.510309278,0.489690721,0.068421052,0.931578947,0,1.000000000,0.129943502,0.870056497,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
santo alcala,alcas101,0.004576659,0.995423340,0.243678160,0.760919540,0.641509433,0.358490566,0.451476793,0.548523206,0.176923076,0.823076923,0.009345794,0.990654205,0.169811320,0.830188679,0.500000000,0.500000000,0.666666666,0.333333333,1.000000000,0,\N,\N,0.971962616,0.028037383,1.000000000,0
doyle alexander,alexd001,0.002421307,0.997578692,0.175970873,0.826456310,0.510344827,0.489655172,0.502024291,0.497975708,0.056910569,0.943089430,0,1.000000000,0.103448275,0.896551724,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.991935483,0.008064516,1.000000000,0
larry andersen,andel001,0,1.000000000,0.250000000,0.750000000,0.583333333,0.416666666,0.714285714,0.285714285,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
larry anderson,andel101,0,1.000000000,0.435897435,0.564102564,0.411764705,0.588235294,0.466666666,0.533333333,0,1.000000000,0,1.000000000,0.250000000,0.750000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
joaquin andujar,anduj001,0.007054673,0.992945326,0.197158081,0.809946714,0.540540540,0.459459459,0.622699386,0.377300613,0.048780487,0.951219512,0,1.000000000,0.162393162,0.837606837,0.736842105,0.263157894,0.800000000,0.200000000,1.000000000,0,\N,\N,0.990147783,0.009852216,1.000000000,0
bob apodaca,apodb101,0,1.000000000,0.227424749,0.772575250,0.735294117,0.264705882,0.512195121,0.487804878,0.125000000,0.875000000,0.014285714,0.985714285,0.173913043,0.826086956,0.833333333,0.166666666,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N
fernando arroyo,arrof001,0.001344086,0.998655913,0.125168236,0.876177658,0.569892473,0.430107526,0.693512304,0.306487695,0.065693430,0.934306569,0,1.000000000,0.179687500,0.820312500,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
bill atkinson,atkib101,0,1.000000000,0.214285714,0.785714285,0.746031746,0.253968253,0.655172413,0.344827586,0.033333333,0.966666666,0,1.000000000,0.172413793,0.827586206,0.800000000,0.200000000,0.500000000,0.500000000,1.000000000,0,\N,\N,0.956140350,0.043859649,1.000000000,0
jerry augustine,auguj001,0.004032258,0.995967741,0.167341430,0.836707152,0.508064516,0.491935483,0.544827586,0.455172413,0.010101010,0.989898989,0,1.000000000,0.132653061,0.867346938,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.995780590,0.004219409,1.000000000,0
mike bacsik,bacsm101,0,1.000000000,0.076923076,0.923076923,1.000000000,0,0.500000000,0.500000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
stan bahnsen,bahns101,0.001848428,0.998151571,0.188888888,0.812962962,0.637254901,0.362745098,0.476973684,0.523026315,0.138364779,0.861635220,0,1.000000000,0.197080291,0.802919708,0.629629629,0.370370370,0.600000000,0.400000000,0.990909090,0.009090909,0,1.000000000,0.986206896,0.013793103,1.000000000,0
doug bair,baird001,0,1.000000000,0.340909090,0.659090909,0.590476190,0.409523809,0.473684210,0.526315789,0.100000000,0.900000000,0,1.000000000,0.126984126,0.873015873,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
rick baldwin,baldr101,0.018018018,0.981981981,0.188073394,0.830275229,0.487804878,0.512195121,0.547619047,0.452380952,0.087719298,0.912280701,0,1.000000000,0.192307692,0.807692307,0.900000000,0.100000000,1.000000000,0,1.000000000,0,\N,\N,0.985507246,0.014492753,1.000000000,0
floyd bannister,bannf001,0.005681818,0.994318181,0.297142857,0.708571428,0.602564102,0.397435897,0.441406250,0.558593750,0.069930069,0.930069930,0.007518796,0.992481203,0.174242424,0.825757575,0.782608695,0.217391304,0.600000000,0.400000000,1.000000000,0,\N,\N,0.973451327,0.026548672,0.666666666,0.333333333
ray bare,barer101,0,1.000000000,0.172413793,0.827586206,0.400000000,0.600000000,0.821428571,0.178571428,0.200000000,0.800000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
len barker,barkl001,0.006060606,0.993939393,0.396341463,0.609756097,0.738461538,0.261538461,0.514705882,0.485294117,0.060606060,0.939393939,0,1.000000000,0.129032258,0.870967741,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
mike barlow,barlm101,0.018957345,0.981042654,0.212560386,0.806763285,0.522727272,0.477272727,0.630252100,0.369747899,0.090909090,0.909090909,0,1.000000000,0.200000000,0.800000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
francisco barrios,barrf101,0.006097560,0.993902439,0.192638036,0.813496932,0.675159235,0.324840764,0.457777777,0.542222222,0.057377049,0.942622950,0,1.000000000,0.126086956,0.873913043,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.985436893,0.014563106,1.000000000,0
jim barr,barrj101,0.003537735,0.996462264,0.149112426,0.854437869,0.658730158,0.341269841,0.530000000,0.470000000,0.089361702,0.910638297,0.014018691,0.985981308,0.203791469,0.796208530,0.534883720,0.465116279,0.500000000,0.500000000,1.000000000,0,\N,\N,0.977358490,0.022641509,1.000000000,0
gary beare,bearg101,0.004347826,0.995652173,0.257641921,0.746724890,0.508474576,0.491525423,0.543859649,0.456140350,0.076923076,0.923076923,0,1.000000000,0.187500000,0.812500000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
mike beard,bearm101,0,1.000000000,0.096774193,0.903225806,0.333333333,0.666666666,0.642857142,0.357142857,0,1.000000000,0,1.000000000,0.200000000,0.800000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
victor bernal,bernv101,0,1.000000000,0.150684931,0.849315068,0.454545454,0.545454545,0.652173913,0.347826086,0,1.000000000,0,1.000000000,0.250000000,0.750000000,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,0.933333333,0.066666666,0.500000000,0.500000000
jim bibby,bibbj001,0.005442176,0.994557823,0.259917920,0.745554035,0.657894736,0.342105263,0.482666666,0.517333333,0.041237113,0.958762886,0,1.000000000,0.118279569,0.881720430,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
larry biittner,biitl101,0,1.000000000,0.333333333,0.666666666,1.000000000,0,0,1.000000000,0,1.000000000,0.333333333,0.666666666,0.500000000,0.500000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N
jack billingham,billj101,0.013445378,0.986554621,0.194207836,0.819420783,0.605263157,0.394736842,0.574132492,0.425867507,0.111111111,0.888888888,0,1.000000000,0.225000000,0.775000000,0.740740740,0.259259259,0.571428571,0.428571428,1.000000000,0,\N,\N,0.994505494,0.005494505,1.000000000,0
doug bird,birdd101,0.007317073,0.992682926,0.233415233,0.773955773,0.778947368,0.221052631,0.485849056,0.514150943,0.174311926,0.825688073,0,1.000000000,0.211111111,0.788888888,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.980582524,0.019417475,0.500000000,0.500000000
vida blue,bluev001,0.001012145,0.998987854,0.216818642,0.784194528,0.658878504,0.341121495,0.491428571,0.508571428,0.074906367,0.925093632,0,1.000000000,0.186234817,0.813765182,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
bert blyleven,blylb001,0.008816120,0.991183879,0.274459974,0.734434561,0.722222222,0.277777777,0.584725536,0.415274463,0.080459770,0.919540229,0,1.000000000,0.162500000,0.837500000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.991836734,0.008163265,0.500000000,0.500000000
tommy boggs,boggt001,0.009259259,0.990740740,0.233644859,0.775700934,0.600000000,0.400000000,0.535714285,0.464285714,0.230769230,0.769230769,0,1.000000000,0.350000000,0.650000000,0.714285714,0.285714285,1.000000000,0,1.000000000,0,\N,\N,0.966666666,0.033333333,1.000000000,0
bill bonham,bonhb101,0.002670226,0.997329773,0.238286479,0.764390896,0.679775280,0.320224719,0.564727954,0.435272045,0.107758620,0.892241379,0.033816425,0.966183574,0.615000000,0.385000000,0.308943089,0.691056910,0.647058823,0.352941176,1.000000000,0,\N,\N,0.843853820,0.156146179,1.000000000,0
pedro borbon,borbp101,0.006772009,0.993227990,0.138636363,0.868181818,0.672131147,0.327868852,0.458781362,0.541218637,0.165562913,0.834437086,0.007936507,0.992063492,0.200000000,0.800000000,0.680000000,0.320000000,0.625000000,0.375000000,1.000000000,0,\N,\N,0.984375000,0.015625000,1.000000000,0
