name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
benny ayala,ayalb001,0,1.000000000,0.157303370,0.842696629,0.642857142,0.357142857,0.555555555,0.444444444,0.041666666,0.958333333,0,1.000000000,0.130434782,0.869565217,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
stan bahnsen,bahns101,0,1.000000000,0.357142857,0.642857142,1.000000000,0,0.875000000,0.125000000,0,1.000000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bob bailor,bailb001,0.013513513,0.986486486,0.139269406,0.874429223,0.442622950,0.557377049,0.514084507,0.485915492,0.072463768,0.927536231,0,1.000000000,0.148437500,0.851562500,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
doug bair,baird001,0,1.000000000,0.625000000,0.375000000,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
dusty baker,baked002,0.001715265,0.998284734,0.216494845,0.785223367,0.555555555,0.444444444,0.500000000,0.500000000,0.171974522,0.828025477,0.007692307,0.992307692,0.162790697,0.837209302,0.619047619,0.380952380,0.875000000,0.125000000,1.000000000,0,\N,\N,0.993630573,0.006369426,1.000000000,0,\N,\N,1.000000000
reggie baldwin,baldr102,0,1.000000000,0.052631578,0.947368421,1.000000000,0,0.857142857,0.142857142,0,1.000000000,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
sal bando,bands101,0.005882352,0.994117647,0.189349112,0.816568047,0.437500000,0.562500000,0.476351351,0.523648648,0.032258064,0.967741935,0,1.000000000,0.160000000,0.840000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
alan bannister,banna001,0.005660377,0.994339622,0.155597722,0.850094876,0.487804878,0.512195121,0.486842105,0.513157894,0.032051282,0.967948717,0,1.000000000,0.105960264,0.894039735,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
german barranca,barrg101,0,1.000000000,0,1.000000000,\N,\N,0,1.000000000,0,1.000000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
randy bass,bassr101,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
don baylor,bayld001,0.015850144,0.984149855,0.169838945,0.846266471,0.439655172,0.560344827,0.414698162,0.585301837,0.053811659,0.946188340,0,1.000000000,0.123222748,0.876777251,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bob beall,bealb101,0,1.000000000,0.368421052,0.631578947,0.571428571,0.428571428,0.300000000,0.700000000,0,1.000000000,0,1.000000000,0.142857142,0.857142857,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
charlie beamon,beamc101,0,1.000000000,0.200000000,0.800000000,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0.600000000,0.400000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
joe beckwith,beckj001,0,1.000000000,0.400000000,0.600000000,1.000000000,0,0.333333333,0.666666666,0.500000000,0.500000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
mark belanger,belam101,0.004464285,0.995535714,0.278026905,0.726457399,0.532258064,0.467741935,0.395348837,0.604651162,0.115384615,0.884615384,0,1.000000000,0.130434782,0.869565217,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
buddy bell,bellb001,0.004316546,0.995683453,0.102601156,0.901734104,0.633802816,0.366197183,0.522458628,0.477541371,0.039603960,0.960396039,0,1.000000000,0.134020618,0.865979381,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
kevin bell,bellk101,0,1.000000000,0.270142180,0.729857819,0.736842105,0.263157894,0.552380952,0.447619047,0,1.000000000,0,1.000000000,0.106382978,0.893617021,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
johnny bench,bencj101,0,1.000000000,0.260355029,0.739644970,0.553030303,0.446969696,0.461240310,0.538759689,0.258992805,0.741007194,0.009708737,0.990291262,0.088235294,0.911764705,0.555555555,0.444444444,1.000000000,0,1.000000000,0,\N,\N,0.974789915,0.025210084,0.666666666,0.333333333,1.000000000,\N,\N
bruce benedict,beneb001,0,1.000000000,0.207792207,0.792207792,0.375000000,0.625000000,0.572463768,0.427536231,0.135593220,0.864406779,0,1.000000000,0.117647058,0.882352941,0.833333333,0.166666666,0,1.000000000,1.000000000,0,\N,\N,0.987341772,0.012658227,1.000000000,0,\N,\N,1.000000000
juan beniquez,benij001,0.012820512,0.987179487,0.168831168,0.844155844,0.653846153,0.346153846,0.489130434,0.510869565,0.042553191,0.957446808,0,1.000000000,0.088888888,0.911111111,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
juan berenguer,berej001,0,1.000000000,0.444444444,0.555555555,0.500000000,0.500000000,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
dave bergman,bergd001,0,1.000000000,0.230769230,0.769230769,1.000000000,0,0.200000000,0.800000000,0,1.000000000,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0,1.000000000,1.000000000,0,\N,\N,\N
dwight bernard,bernd101,0,1.000000000,1.000000000,0,0,1.000000000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
juan bernhardt,bernj101,0,1.000000000,0,1.000000000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
tony bernazard,bernt001,0.017857142,0.982142857,0.490909090,0.527272727,0.444444444,0.555555555,0.588235294,0.411764705,0,1.000000000,0,1.000000000,0.142857142,0.857142857,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
dale berra,berrd001,0,1.000000000,0.194029850,0.805970149,0.653846153,0.346153846,0.543209876,0.456790123,0.162162162,0.837837837,0,1.000000000,0.161290322,0.838709677,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.977272727,0.022727272,1.000000000,0,\N,\N,\N
kurt bevacqua,bevak001,0,1.000000000,0.182634730,0.817365269,0.409836065,0.590163934,0.546798029,0.453201970,0.032608695,0.967391304,0,1.000000000,0.168539325,0.831460674,0.733333333,0.266666666,0.500000000,0.500000000,1.000000000,0,\N,\N,0.990990990,0.009009009,1.000000000,0,\N,\N,1.000000000
jim bibby,bibbj001,0.021739130,0.978260869,0.555555555,0.466666666,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
larry biittner,biitl101,0,1.000000000,0.147766323,0.852233676,0.534883720,0.465116279,0.590643274,0.409356725,0.042857142,0.957142857,0,1.000000000,0.179104477,0.820895522,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.980198019,0.019801980,1.000000000,0,\N,\N,\N
doug bird,birdd101,0,1.000000000,0.714285714,0.285714285,0.800000000,0.200000000,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
tim blackwell,blact101,0.006451612,0.993548387,0.363636363,0.642857142,0.446428571,0.553571428,0.430379746,0.569620253,0.088888888,0.911111111,0,1.000000000,0.097560975,0.902439024,0.750000000,0.250000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
paul blair,blaip101,0,1.000000000,0.240000000,0.760000000,0.777777777,0.222222222,0.431578947,0.568421052,0.166666666,0.833333333,0,1.000000000,0.155555555,0.844444444,0.857142857,0.142857142,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
larvell blanks,blanl101,0,1.000000000,0.153846153,0.846153846,0.450000000,0.550000000,0.546511627,0.453488372,0.025641025,0.974358974,0,1.000000000,0.052631578,0.947368421,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
vida blue,bluev001,0,1.000000000,0.532467532,0.467532467,0.853658536,0.146341463,0.593750000,0.406250000,0,1.000000000,0,1.000000000,0.153846153,0.846153846,0,1.000000000,1.000000000,0,0.909090909,0.090909090,0,1.000000000,0.894736842,0.105263157,1.000000000,0,\N,1.000000000,\N
bert blyleven,blylb001,0,1.000000000,0.484848484,0.515151515,1.000000000,0,0.653846153,0.346153846,0.222222222,0.777777777,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bruce bochte,bochb001,0.003257328,0.996742671,0.200980392,0.802287581,0.520325203,0.479674796,0.544303797,0.455696202,0.020833333,0.979166666,0,1.000000000,0.163120567,0.836879432,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.994186046,0.005813953,1.000000000,0,\N,\N,\N
bruce bochy,bochb002,0.007194244,0.992805755,0.246376811,0.760869565,0.735294117,0.264705882,0.455696202,0.544303797,0.069767441,0.930232558,0,1.000000000,0.175000000,0.825000000,0.571428571,0.428571428,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
tommy boggs,boggt001,0,1.000000000,0.250000000,0.750000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bruce boisclair,boisb101,0.009803921,0.990196078,0.267326732,0.742574257,0.888888888,0.111111111,0.576271186,0.423728813,0.040000000,0.960000000,0,1.000000000,0.125000000,0.875000000,0.666666666,0.333333333,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bobby bonds,bondb101,0.013266998,0.986733001,0.342857142,0.670588235,0.656862745,0.343137254,0.467479674,0.532520325,0.045801526,0.954198473,0,1.000000000,0.128000000,0.872000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.991304347,0.008695652,1.000000000,0,\N,\N,\N
bill bonham,bonhb101,0,1.000000000,0.326923076,0.673076923,1.000000000,0,0.407407407,0.592592592,0.312500000,0.687500000,0,1.000000000,0.272727272,0.727272727,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
barry bonnell,bonnb001,0.007575757,0.992424242,0.201017811,0.806615776,0.696202531,0.303797468,0.493392070,0.506607929,0.139130434,0.860869565,0,1.000000000,0.202020202,0.797979797,0.550000000,0.450000000,0.888888888,0.111111111,1.000000000,0,\N,\N,0.991071428,0.008928571,0,1.000000000,1.000000000,\N,1.000000000
bob boone,boonb001,0.004773269,0.995226730,0.175059952,0.829736211,0.452054794,0.547945205,0.421276595,0.578723404,0.161764705,0.838235294,0.008771929,0.991228070,0.194690265,0.805309734,0.909090909,0.090909090,1.000000000,0,1.000000000,0,\N,\N,0.979797979,0.020202020,1.000000000,0,\N,\N,\N
pedro borbon,borbp101,0,1.000000000,0.285714285,0.714285714,1.000000000,0,0.750000000,0.250000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
glenn borgmann,borgg101,0,1.000000000,0.287500000,0.712500000,0.478260869,0.521739130,0.511627906,0.488372093,0.047619047,0.952380952,0,1.000000000,0.100000000,0.900000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
rick bosetti,boser101,0.004777070,0.995222929,0.147200000,0.857600000,0.760869565,0.239130434,0.587301587,0.412698412,0.051282051,0.948717948,0,1.000000000,0.128378378,0.871621621,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
thad bosley,boslt001,0,1.000000000,0.270588235,0.729411764,0.608695652,0.391304347,0.615384615,0.384615384,0,1.000000000,0,1.000000000,0.200000000,0.800000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
larry bowa,bowal001,0.001751313,0.998248686,0.154385964,0.847368421,0.363636363,0.636363636,0.584487534,0.415512465,0.206666666,0.793333333,0,1.000000000,0.201680672,0.798319327,0.875000000,0.125000000,0.666666666,0.333333333,1.000000000,0,\N,\N,0.990521327,0.009478672,1.000000000,0,\N,\N,1.000000000
doe boyland,boyld101,0,1.000000000,0.666666666,0.333333333,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
larry bradford,bradl101,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
steve braun,braus001,0,1.000000000,0.238461538,0.761538461,0.354838709,0.645161290,0.380281690,0.619718309,0.159090909,0.840909090,0,1.000000000,0.270270270,0.729729729,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
george brett,bretg001,0,1.000000000,0.108308605,0.891691394,0.493150684,0.506849315,0.512755102,0.487244897,0.089005235,0.910994764,0,1.000000000,0.189655172,0.810344827,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.990049751,0.009950248,1.000000000,0,\N,\N,\N
ken brett,bretk101,0,1.000000000,0.181818181,0.818181818,1.000000000,0,0.500000000,0.500000000,0.333333333,0.666666666,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
dan briggs,brigd101,0.020833333,0.979166666,0.246808510,0.774468085,0.775862068,0.224137931,0.442748091,0.557251908,0.027397260,0.972602739,0,1.000000000,0.154929577,0.845070422,0.909090909,0.090909090,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
tony brizzolara,brizt001,0,1.000000000,0.421052631,0.578947368,0.875000000,0.125000000,0.904761904,0.095238095,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
lou brock,brocl102,0.006944444,0.993055555,0.151515151,0.855477855,0.661538461,0.338461538,0.657024793,0.342975206,0.084337349,0.915662650,0,1.000000000,0.157894736,0.842105263,0.916666666,0.083333333,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
jack brohamer,brohj101,0,1.000000000,0.149484536,0.850515463,0.517241379,0.482758620,0.464912280,0.535087719,0.049180327,0.950819672,0,1.000000000,0.137931034,0.862068965,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
tom brookens,broot001,0.010309278,0.989690721,0.265625000,0.744791666,0.784313725,0.215686274,0.467391304,0.532608695,0.061224489,0.938775510,0,1.000000000,0.108695652,0.891304347,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bobby brown,browb001,0,1.000000000,0.278481012,0.721518987,0.818181818,0.181818181,0.450000000,0.550000000,0.045454545,0.954545454,0,1.000000000,0.095238095,0.904761904,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
tom bruno,brunt101,0,1.000000000,0.500000000,0.500000000,1.000000000,0,0,1.000000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
derek bryant,bryad102,0,1.000000000,0.165217391,0.834782608,0.526315789,0.473684210,0.532467532,0.467532467,0.055555555,0.944444444,0,1.000000000,0.176470588,0.823529411,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bill buckner,buckb001,0.003311258,0.996688741,0.086378737,0.916943521,0.538461538,0.461538461,0.521739130,0.478260869,0.128342245,0.871657754,0.006134969,0.993865030,0.246913580,0.753086419,0.900000000,0.100000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,1.000000000
al bumbry,bumba001,0.005042016,0.994957983,0.192567567,0.812500000,0.649122807,0.350877192,0.601246105,0.398753894,0.031250000,0.968750000,0,1.000000000,0.120967741,0.879032258,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
glenn burke,burkg101,0,1.000000000,0.144444444,0.855555555,0.769230769,0.230769230,0.741379310,0.258620689,0.266666666,0.733333333,0,1.000000000,0.363636363,0.636363636,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
rick burleson,burlr001,0.004615384,0.995384615,0.137557959,0.867078825,0.606741573,0.393258426,0.558441558,0.441558441,0.029411764,0.970588235,0,1.000000000,0.181818181,0.818181818,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
jeff burroughs,burrj001,0.006550218,0.993449781,0.309890109,0.696703296,0.531914893,0.468085106,0.557446808,0.442553191,0.105769230,0.894230769,0.010752688,0.989247311,0.163043478,0.836956521,0.533333333,0.466666666,0.857142857,0.142857142,1.000000000,0,\N,\N,0.984732824,0.015267175,1.000000000,0,\N,\N,1.000000000
ray burris,burrr001,0,1.000000000,0.375000000,0.625000000,0.666666666,0.333333333,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
enos cabell,cabee001,0.004918032,0.995081967,0.135090609,0.869851729,0.829268292,0.170731707,0.611859838,0.388140161,0.090277777,0.909722222,0,1.000000000,0.167938931,0.832061068,0.772727272,0.227272727,1.000000000,0,1.000000000,0,\N,\N,0.982378854,0.017621145,0.250000000,0.750000000,1.000000000,\N,\N
wayne cage,cagew101,0,1.000000000,0.355932203,0.644067796,0.761904761,0.238095238,0.640000000,0.360000000,0,1.000000000,0,1.000000000,0.222222222,0.777777777,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bert campaneris,campb101,0.007905138,0.992094861,0.207171314,0.800796812,0.615384615,0.384615384,0.541095890,0.458904109,0.014925373,0.985074626,0,1.000000000,0.121212121,0.878787878,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.987341772,0.012658227,1.000000000,0,\N,\N,\N
john candelaria,candj001,0,1.000000000,0.301587301,0.698412698,0.947368421,0.052631578,0.666666666,0.333333333,0.083333333,0.916666666,0,1.000000000,0.181818181,0.818181818,0.500000000,0.500000000,0,1.000000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,1.000000000
joe cannon,cannj101,0,1.000000000,0.259259259,0.740740740,0.971428571,0.028571428,0.605633802,0.394366197,0.035714285,0.964285714,0,1.000000000,0.148148148,0.851851851,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
doug capilla,capid101,0,1.000000000,0,1.000000000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
bernie carbo,carbb101,0,1.000000000,0.426666666,0.573333333,0.687500000,0.312500000,0.400000000,0.600000000,0,1.000000000,0,1.000000000,0.066666666,0.933333333,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
jose cardenal,cardj101,0.010416666,0.989583333,0.252631578,0.757894736,0.458333333,0.541666666,0.576923076,0.423076923,0.181818181,0.818181818,0,1.000000000,0.333333333,0.666666666,0.666666666,0.333333333,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,1.000000000
rod carew,carer001,0,1.000000000,0.237362637,0.762637362,0.388888888,0.611111111,0.734513274,0.265486725,0,1.000000000,0,1.000000000,0.150000000,0.850000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
