name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
juan acevedo,acevj001,0.022346368,0.977653631,0.268571428,0.754285714,0.680851063,0.319148936,0.390243902,0.609756097,0.160000000,0.840000000,0.063492063,0.936507936,0.508474576,0.491525423,0.333333333,0.666666666,0.550000000,0.450000000,0.896551724,0.103448275,0.666666666,0.333333333,0.729166666,0.270833333,1.000000000,0
mark acre,acrem001,0,1.000000000,0.272727272,0.727272727,0.611111111,0.388888888,0.369565217,0.630434782,0.103448275,0.896551724,0.038461538,0.961538461,0.640000000,0.360000000,0.437500000,0.562500000,0.666666666,0.333333333,0.888888888,0.111111111,0,1.000000000,0.705882352,0.294117647,0.800000000,0.200000000
joel adamson,adamj001,0.014492753,0.985507246,0.250000000,0.764705882,0.735294117,0.264705882,0.465000000,0.535000000,0.140186915,0.859813084,0.130434782,0.869565217,0.612500000,0.387500000,0.306122448,0.693877551,0.647058823,0.352941176,0.967741935,0.032258064,0,1.000000000,0.817204301,0.182795698,0.941176470,0.058823529
terry adams,adamt001,0.003448275,0.996551724,0.297577854,0.705882352,0.662790697,0.337209302,0.597989949,0.402010050,0.112500000,0.887500000,0.042253521,0.957746478,0.617647058,0.382352941,0.285714285,0.714285714,0.766666666,0.233333333,0.730769230,0.269230769,0.714285714,0.285714285,0.722689075,0.277310924,0.909090909,0.090909090
willie adams,adamw001,0.017094017,0.982905982,0.260869565,0.756521739,0.583333333,0.416666666,0.369047619,0.630952380,0.094339622,0.905660377,0.083333333,0.916666666,0.534090909,0.465909090,0.255319148,0.744680851,0.571428571,0.428571428,0.878048780,0.121951219,0.200000000,0.800000000,0.838709677,0.161290322,0.900000000,0.100000000
rick aguilera,aguir001,0.008474576,0.991525423,0.341880341,0.666666666,0.787500000,0.212500000,0.418300653,0.581699346,0.089887640,0.910112359,0.098765432,0.901234567,0.397260273,0.602739726,0.310344827,0.689655172,0.700000000,0.300000000,0.886363636,0.113636363,0.600000000,0.400000000,0.718750000,0.281250000,0.944444444,0.055555555
jose alberro,albej001,0.008264462,0.991735537,0.208333333,0.800000000,0.440000000,0.560000000,0.547368421,0.452631578,0.069767441,0.930232558,0.100000000,0.900000000,0.638888888,0.361111111,0.217391304,0.782608695,0.666666666,0.333333333,0.923076923,0.076923076,0,1.000000000,0.846153846,0.153846153,1.000000000,0
scott aldred,aldrs001,0.010169491,0.989830508,0.167808219,0.842465753,0.571428571,0.428571428,0.399176954,0.600823045,0.075342465,0.924657534,0.118518518,0.881481481,0.428571428,0.571428571,0.294117647,0.705882352,0.666666666,0.333333333,0.852941176,0.147058823,0.500000000,0.500000000,0.742268041,0.257731958,0.880000000,0.120000000
antonio alfonseca,alfoa001,0.009433962,0.990566037,0.238095238,0.771428571,0.720000000,0.280000000,0.437500000,0.562500000,0.133333333,0.866666666,0.076923076,0.923076923,0.555555555,0.444444444,0.250000000,0.750000000,0.600000000,0.400000000,0.812500000,0.187500000,0.333333333,0.666666666,0.685714285,0.314285714,0.818181818,0.181818181
carlos almanzar,almac001,0,1.000000000,0.400000000,0.600000000,0.750000000,0.250000000,0.500000000,0.500000000,0.333333333,0.666666666,0.500000000,0.500000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
wilson alvarez,alvaw001,0.005376344,0.994623655,0.313513513,0.691891891,0.693965517,0.306034482,0.423935091,0.576064908,0.140845070,0.859154929,0.057377049,0.942622950,0.456521739,0.543478260,0.333333333,0.666666666,0.671428571,0.328571428,0.944000000,0.056000000,0.571428571,0.428571428,0.760765550,0.239234449,0.980000000,0.020000000
brian anderson,andeb002,0,1.000000000,0.158823529,0.841176470,0.703703703,0.296296296,0.384615384,0.615384615,0.079545454,0.920454545,0.074074074,0.925925925,0.426666666,0.573333333,0.343750000,0.656250000,0.904761904,0.095238095,0.883720930,0.116279069,0.800000000,0.200000000,0.727272727,0.272727272,1.000000000,0
luis andujar,andul001,0,1.000000000,0.205882352,0.794117647,0.571428571,0.428571428,0.438848920,0.561151079,0.128205128,0.871794871,0.073529411,0.926470588,0.396825396,0.603174603,0.400000000,0.600000000,0.600000000,0.400000000,0.894736842,0.105263157,0.250000000,0.750000000,0.737704918,0.262295081,0.812500000,0.187500000
kevin appier,appik001,0.003640776,0.996359223,0.297198538,0.706455542,0.745901639,0.254098360,0.415929203,0.584070796,0.106060606,0.893939393,0.071186440,0.928813559,0.481751824,0.518248175,0.333333333,0.666666666,0.693181818,0.306818181,0.901408450,0.098591549,0.428571428,0.571428571,0.787234042,0.212765957,0.960000000,0.040000000
rene arocha,arocr001,0.023809523,0.976190476,0.219512195,0.804878048,0.777777777,0.222222222,0.500000000,0.500000000,0.062500000,0.937500000,0.133333333,0.866666666,0.769230769,0.230769230,0.200000000,0.800000000,0.750000000,0.250000000,1.000000000,0,\N,\N,0.625000000,0.375000000,0.833333333,0.166666666
andy ashby,ashba002,0.006944444,0.993055555,0.237762237,0.769230769,0.758823529,0.241176470,0.575757575,0.424242424,0.084821428,0.915178571,0.073170731,0.926829268,0.489473684,0.510526315,0.301075268,0.698924731,0.815384615,0.184615384,0.865979381,0.134020618,0.461538461,0.538461538,0.769736842,0.230263157,0.928571428,0.071428571
