name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
Jim Abbott,abboj001,0,1.000000000,0.555555555,0.444444444,1.000000000,0,0.625000000,0.375000000,0,1.000000000,0,1.000000000,0.333333333,0.666666666,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,0.800000000,0.200000000,1.000000000,0
Jeff Abbott,abboj002,0,1.000000000,0.278688524,0.721311475,0.705882352,0.294117647,0.545454545,0.454545454,0.050000000,0.950000000,0.105263157,0.894736842,0.470588235,0.529411764,0.375000000,0.625000000,1.000000000,0,1.000000000,0,\N,\N,0.916666666,0.083333333,1.000000000,0
Kurt Abbott,abbok002,0,1.000000000,0.286195286,0.713804713,0.811764705,0.188235294,0.457547169,0.542452830,0.139130434,0.860869565,0.080808080,0.919191919,0.417582417,0.582417582,0.263157894,0.736842105,0.571428571,0.428571428,0.867924528,0.132075471,0.285714285,0.714285714,0.670103092,0.329896907,0.937500000,0.062500000
Bobby Abreu,abreb001,0.004636785,0.995363214,0.332298136,0.672360248,0.528037383,0.471962616,0.479069767,0.520930232,0.053571428,0.946428571,0.094339622,0.905660377,0.484375000,0.515625000,0.150537634,0.849462365,0.683544303,0.316455696,0.818181818,0.181818181,0,1.000000000,0.694174757,0.305825242,0.952380952,0.047619047
Juan Acevedo,acevj001,0,1.000000000,0.888888888,0.111111111,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.500000000,0.500000000,1.000000000,0
Terry Adams,adamt001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Benny Agbayani,agbab001,0.009803921,0.990196078,0.290429042,0.719471947,0.681818181,0.318181818,0.446511627,0.553488372,0.109243697,0.890756302,0.132075471,0.867924528,0.489130434,0.510869565,0.222222222,0.777777777,0.628571428,0.371428571,0.872340425,0.127659574,0,1.000000000,0.760416666,0.239583333,0.913043478,0.086956521
Rick Aguilera,aguir001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Scott Aldred,aldrs001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Manny Alexander,alexm001,0,1.000000000,0.266666666,0.733333333,0.791666666,0.208333333,0.446969696,0.553030303,0.164383561,0.835616438,0,1.000000000,0.540983606,0.459016393,0.363636363,0.636363636,0.714285714,0.285714285,0.785714285,0.214285714,0.166666666,0.833333333,0.677966101,0.322033898,0.894736842,0.105263157
Antonio Alfonseca,alfoa001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Edgardo Alfonzo,alfoe001,0.004225352,0.995774647,0.237623762,0.766619519,0.505952380,0.494047619,0.348794063,0.651205936,0.119658119,0.880341880,0.087378640,0.912621359,0.351063829,0.648936170,0.191919191,0.808080808,0.762500000,0.237500000,0.885245901,0.114754098,0.190476190,0.809523809,0.691489361,0.308510638,0.896551724,0.103448275
Luis Alicea,alicl001,0,1.000000000,0.326086956,0.673913043,0.533333333,0.466666666,0.483870967,0.516129032,0.203125000,0.796875000,0.058823529,0.941176470,0.416666666,0.583333333,0.250000000,0.750000000,0.533333333,0.466666666,0.892857142,0.107142857,0.333333333,0.666666666,0.850000000,0.150000000,0.888888888,0.111111111
Chad Allen,allec001,0.003883495,0.996116504,0.243664717,0.760233918,0.712000000,0.288000000,0.525773195,0.474226804,0.114130434,0.885869565,0.061349693,0.938650306,0.483660130,0.516339869,0.256756756,0.743243243,0.854545454,0.145454545,0.797468354,0.202531645,0.250000000,0.750000000,0.764705882,0.235294117,0.916666666,0.083333333
Jermaine Allensworth,allej001,0.012500000,0.987500000,0.405063291,0.607594936,0.718750000,0.281250000,0.510638297,0.489361702,0.217391304,0.782608695,0.166666666,0.833333333,0.400000000,0.600000000,0.333333333,0.666666666,0.750000000,0.250000000,0.888888888,0.111111111,1.000000000,0,0.708333333,0.291666666,0.857142857,0.142857142
Armando Almanza,almaa001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Carlos Almanzar,almac001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Roberto Alomar,alomr001,0.010769230,0.989230769,0.298600311,0.712286158,0.500000000,0.500000000,0.427937915,0.572062084,0.108527131,0.891472868,0.104347826,0.895652173,0.485436893,0.514563106,0.310000000,0.690000000,0.681159420,0.318840579,0.839622641,0.160377358,0,1.000000000,0.725388601,0.274611398,0.924528301,0.075471698
Sandy Alomar,aloms001,0,1.000000000,0.191489361,0.808510638,0.851851851,0.148148148,0.438596491,0.561403508,0.125000000,0.875000000,0.107142857,0.892857142,0.500000000,0.500000000,0.240000000,0.760000000,0.631578947,0.368421052,0.840000000,0.160000000,0,1.000000000,0.740000000,0.260000000,0.846153846,0.153846153
Gabe Alvarez,alvag001,0,1.000000000,0.240000000,0.760000000,0.750000000,0.250000000,0.368421052,0.631578947,0.166666666,0.833333333,0.100000000,0.900000000,0.500000000,0.500000000,0.444444444,0.555555555,0.600000000,0.400000000,0.888888888,0.111111111,0,1.000000000,0.785714285,0.214285714,1.000000000,0
Wilson Alvarez,alvaw001,0,1.000000000,0.333333333,0.666666666,1.000000000,0,0.500000000,0.500000000,0,1.000000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Rich Amaral,amarr001,0.006535947,0.993464052,0.230263157,0.776315789,0.571428571,0.428571428,0.504273504,0.495726495,0.051724137,0.948275862,0,1.000000000,0.545454545,0.454545454,0.266666666,0.733333333,0.772727272,0.227272727,0.800000000,0.200000000,0.400000000,0.600000000,0.847457627,0.152542372,0.888888888,0.111111111
Brady Anderson,andeb001,0.036308623,0.963691376,0.304552590,0.733124018,0.541237113,0.458762886,0.376975169,0.623024830,0.144927536,0.855072463,0.101694915,0.898305084,0.457547169,0.542452830,0.298969072,0.701030927,0.750000000,0.250000000,0.860869565,0.139130434,0.375000000,0.625000000,0.712574850,0.287425149,0.875000000,0.125000000
Brian Anderson,andeb002,0,1.000000000,0.292682926,0.707317073,0.833333333,0.166666666,0.620689655,0.379310344,0.090909090,0.909090909,0.100000000,0.900000000,0.222222222,0.777777777,0,1.000000000,1.000000000,0,0.857142857,0.142857142,0,1.000000000,0.944444444,0.055555555,1.000000000,0
Garret Anderson,andeg001,0,1.000000000,0.166926677,0.833073322,0.757009345,0.242990654,0.479400749,0.520599250,0.057553956,0.942446043,0.080152671,0.919847328,0.493775933,0.506224066,0.210084033,0.789915966,0.734042553,0.265957446,0.868852459,0.131147540,0.500000000,0.500000000,0.785156250,0.214843750,0.909090909,0.090909090
Jimmy Anderson,andej002,0,1.000000000,0.250000000,0.750000000,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,0.500000000,0.500000000,0,1.000000000,0.750000000,0.250000000,1.000000000,0
Marlon Anderson,andem003,0.004347826,0.995652173,0.183406113,0.820960698,0.726190476,0.273809523,0.491978609,0.508021390,0.100000000,0.900000000,0.029239766,0.970760233,0.457831325,0.542168674,0.342105263,0.657894736,0.580000000,0.420000000,0.911111111,0.088888888,0.125000000,0.875000000,0.755434782,0.244565217,0.955555555,0.044444444
Shane Andrews,andrs001,0.002544529,0.997455470,0.397959183,0.604591836,0.698717948,0.301282051,0.466101694,0.533898305,0.119047619,0.880952380,0.144144144,0.855855855,0.315789473,0.684210526,0.366666666,0.633333333,0.578947368,0.421052631,0.907692307,0.092307692,0.500000000,0.500000000,0.763636363,0.236363636,0.961538461,0.038461538
Rick Ankiel,ankir001,0,1.000000000,0.333333333,0.666666666,1.000000000,0,0.833333333,0.166666666,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,0.800000000,0.200000000,1.000000000,0
Kevin Appier,appik001,0,1.000000000,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Alex Arias,ariaa001,0.010610079,0.989389920,0.163538873,0.847184986,0.508196721,0.491803278,0.464743589,0.535256410,0.143712574,0.856287425,0.027972027,0.972027972,0.618705035,0.381294964,0.209302325,0.790697674,0.808823529,0.191176470,0.924528301,0.075471698,0.500000000,0.500000000,0.806896551,0.193103448,0.785714285,0.214285714
George Arias,ariag001,0,1.000000000,0.361445783,0.638554216,0.900000000,0.100000000,0.462264150,0.537735849,0.140350877,0.859649122,0.142857142,0.857142857,0.500000000,0.500000000,0.285714285,0.714285714,0.733333333,0.266666666,0.904761904,0.095238095,0.500000000,0.500000000,0.693877551,0.306122448,0.800000000,0.200000000
Tony Armas,armat002,0,1.000000000,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Jamie Arnold,arnoj001,0,1.000000000,0.333333333,0.666666666,1.000000000,0,0.500000000,0.500000000,0.333333333,0.666666666,0,1.000000000,1.000000000,0,0,1.000000000,1.000000000,0,\N,\N,\N,\N,1.000000000,0,\N,\N
Andy Ashby,ashba002,0,1.000000000,0.451612903,0.548387096,0.892857142,0.107142857,0.647058823,0.352941176,0.333333333,0.666666666,0,1.000000000,0.625000000,0.375000000,0.600000000,0.400000000,0.500000000,0.500000000,0.666666666,0.333333333,0,1.000000000,0.818181818,0.181818181,1.000000000,0
Pedro Astacio,astap001,0,1.000000000,0.297619047,0.702380952,0.960000000,0.040000000,0.576271186,0.423728813,0.160000000,0.840000000,0,1.000000000,0.523809523,0.476190476,0.181818181,0.818181818,1.000000000,0,0.700000000,0.300000000,0,1.000000000,0.794117647,0.205882352,1.000000000,0
Rich Aurilia,aurir001,0.008547008,0.991452991,0.191379310,0.817241379,0.639639639,0.360360360,0.400852878,0.599147121,0.142348754,0.857651245,0.091286307,0.908713692,0.388127853,0.611872146,0.200000000,0.800000000,0.897058823,0.102941176,0.865671641,0.134328358,0.388888888,0.611111111,0.771276595,0.228723404,0.860465116,0.139534883
Brad Ausmus,ausmb001,0.027343750,0.972656250,0.244979919,0.783132530,0.581967213,0.418032786,0.481382978,0.518617021,0.138461538,0.861538461,0.053571428,0.946428571,0.534591194,0.465408805,0.329411764,0.670588235,0.666666666,0.333333333,0.905405405,0.094594594,0.285714285,0.714285714,0.751381215,0.248618784,0.866666666,0.133333333
Bruce Aven,avenb001,0.021226415,0.978773584,0.301204819,0.720481927,0.656000000,0.344000000,0.451724137,0.548275862,0.157232704,0.842767295,0.089552238,0.910447761,0.475409836,0.524590163,0.241379310,0.758620689,0.750000000,0.250000000,0.875000000,0.125000000,0.375000000,0.625000000,0.702290076,0.297709923,0.871794871,0.128205128
Steve Avery,avers001,0,1.000000000,0.423076923,0.576923076,1.000000000,0,0.733333333,0.266666666,0,1.000000000,0,1.000000000,0.500000000,0.500000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Bobby Ayala,ayalb002,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Manuel Aybar,aybam001,0,1.000000000,0.583333333,0.416666666,1.000000000,0,0.800000000,0.200000000,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
