name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
shawn abner,abnes001,0.011904761,0.988095238,0.265060240,0.746987951,0.863636363,0.136363636,0.440677966,0.559322033,0.121212121,0.878787878,0,1.000000000,0.379310344,0.620689655,0.545454545,0.454545454,0.600000000,0.400000000,0.888888888,0.111111111,0.500000000,0.500000000,0.769230769,0.230769230,1.000000000,0,\N,1.000000000,1.000000000
jim acker,ackej001,0,1.000000000,0.400000000,0.600000000,0.500000000,0.500000000,0.666666666,0.333333333,0,1.000000000,0,1.000000000,1.000000000,0,0,1.000000000,1.000000000,0,\N,\N,\N,\N,0.500000000,0.500000000,1.000000000,0,\N,\N,\N
jim adduci,adduj001,0,1.000000000,0.157894736,0.842105263,1.000000000,0,0.571428571,0.428571428,0.030303030,0.969696969,0,1.000000000,0.437500000,0.562500000,0.285714285,0.714285714,0.700000000,0.300000000,0.777777777,0.222222222,0.500000000,0.500000000,0.818181818,0.181818181,0.875000000,0.125000000,1.000000000,1.000000000,1.000000000
juan agosto,agosj001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
luis aguayo,agual001,0.004149377,0.995850622,0.279166666,0.725000000,0.746268656,0.253731343,0.426035502,0.573964497,0.144329896,0.855670103,0.048192771,0.951807228,0.392405063,0.607594936,0.322580645,0.677419354,0.809523809,0.190476190,0.854166666,0.145833333,0.857142857,0.142857142,0.736111111,0.263888888,0.947368421,0.052631578,1.000000000,1.000000000,1.000000000
rick aguilera,aguir001,0,1.000000000,0.250000000,0.750000000,1.000000000,0,0,1.000000000,0.333333333,0.666666666,0,1.000000000,0.500000000,0.500000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
mike aldrete,aldrm001,0,1.000000000,0.252927400,0.747072599,0.601851851,0.398148148,0.546623794,0.453376205,0.042553191,0.957446808,0.014814814,0.985185185,0.526315789,0.473684210,0.400000000,0.600000000,0.833333333,0.166666666,0.841269841,0.158730158,0.500000000,0.500000000,0.758823529,0.241176470,0.951219512,0.048780487,1.000000000,1.000000000,1.000000000
luis alicea,alicl001,0.006430868,0.993569131,0.171521035,0.834951456,0.603773584,0.396226415,0.488188976,0.511811023,0.153846153,0.846153846,0.009090909,0.990909090,0.431192660,0.568807339,0.297872340,0.702127659,0.848484848,0.151515151,0.935483870,0.064516129,0.250000000,0.750000000,0.846774193,0.153225806,0.736842105,0.263157894,0.800000000,0.666666666,0.800000000
andy allanson,allaa001,0.006802721,0.993197278,0.194063926,0.812785388,0.729411764,0.270588235,0.456140350,0.543859649,0.075268817,0.924731182,0.017441860,0.982558139,0.532544378,0.467455621,0.311111111,0.688888888,0.822580645,0.177419354,0.886075949,0.113924050,1.000000000,0,0.826923076,0.173076923,1.000000000,0,\N,\N,1.000000000
rod allen,aller001,0,1.000000000,0.181818181,0.818181818,1.000000000,0,0.222222222,0.777777777,0,1.000000000,0,1.000000000,0.428571428,0.571428571,0.666666666,0.333333333,0,1.000000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,1.000000000
bill almon,almob001,0,1.000000000,0.500000000,0.500000000,0.785714285,0.214285714,0.428571428,0.571428571,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,0.750000000,0.250000000,0.500000000,0.500000000,0.833333333,0.166666666,0,1.000000000,1.000000000,1.000000000,\N
roberto alomar,alomr001,0.005395683,0.994604316,0.224231464,0.781193490,0.661290322,0.338709677,0.477108433,0.522891566,0.069124423,0.930875576,0.004950495,0.995049504,0.363184079,0.636815920,0.205479452,0.794520547,0.758620689,0.241379310,0.835937500,0.164062500,0.523809523,0.476190476,0.808080808,0.191919191,0.894736842,0.105263157,0.750000000,0.700000000,0.857142857
sandy alomar,aloms001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
jose alvarez,alvaj001,0,1.000000000,0.111111111,0.888888888,0,1.000000000,0.375000000,0.625000000,0.200000000,0.800000000,0,1.000000000,0.750000000,0.250000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
brady anderson,andeb001,0.011904761,0.988095238,0.295180722,0.716867469,0.765306122,0.234693877,0.384279475,0.615720524,0.113475177,0.886524822,0,1.000000000,0.392000000,0.608000000,0.387755102,0.612244897,0.700000000,0.300000000,0.907894736,0.092105263,0.428571428,0.571428571,0.795454545,0.204545454,0.888888888,0.111111111,0.500000000,0.750000000,0.777777777
dave anderson,anded001,0.003278688,0.996721311,0.240131578,0.763157894,0.616438356,0.383561643,0.528888888,0.471111111,0.056603773,0.943396226,0.010000000,0.990000000,0.353535353,0.646464646,0.285714285,0.714285714,0.840000000,0.160000000,0.843750000,0.156250000,0.400000000,0.600000000,0.764705882,0.235294117,0.964285714,0.035714285,1.000000000,1.000000000,0.500000000
larry andersen,andel001,0,1.000000000,0.166666666,0.833333333,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.600000000,0.400000000,1.000000000,0,\N,\N,\N
joaquin andujar,anduj001,0,1.000000000,0.611111111,0.388888888,0.818181818,0.181818181,0.285714285,0.714285714,0.200000000,0.800000000,0,1.000000000,0.500000000,0.500000000,0,1.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,1.000000000,1.000000000
tony armas,armat001,0,1.000000000,0.288359788,0.711640211,0.798165137,0.201834862,0.417322834,0.582677165,0.141891891,0.858108108,0.047244094,0.952755905,0.446280991,0.553719008,0.277777777,0.722222222,0.743589743,0.256410256,0.761194029,0.238805970,0.625000000,0.375000000,0.811320754,0.188679245,0.850000000,0.150000000,1.000000000,0.833333333,0.900000000
jack armstrong,armsj001,0,1.000000000,0.500000000,0.500000000,1.000000000,0,0.700000000,0.300000000,0,1.000000000,0,1.000000000,0.333333333,0.666666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.857142857,0.142857142,1.000000000,0,\N,\N,\N
alan ashby,ashba001,0,1.000000000,0.248995983,0.751004016,0.580645161,0.419354838,0.445652173,0.554347826,0.058823529,0.941176470,0.052083333,0.947916666,0.472527472,0.527472527,0.302325581,0.697674418,0.866666666,0.133333333,0.875000000,0.125000000,0.500000000,0.500000000,0.878048780,0.121951219,0.700000000,0.300000000,1.000000000,1.000000000,1.000000000
paul assenmacher,assep001,0,1.000000000,0,1.000000000,\N,\N,0.666666666,0.333333333,0,1.000000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,0.500000000,0.500000000,0,1.000000000,1.000000000,\N,\N
wally backman,backw001,0.003144654,0.996855345,0.280757097,0.722397476,0.550561797,0.449438202,0.577777777,0.422222222,0,1.000000000,0,1.000000000,0.536842105,0.463157894,0.137254901,0.862745098,0.818181818,0.181818181,0.863636363,0.136363636,0.333333333,0.666666666,0.792307692,0.207692307,1.000000000,0,\N,1.000000000,1.000000000
mark bailey,bailm001,0,1.000000000,0.392857142,0.607142857,0.545454545,0.454545454,0.529411764,0.470588235,0.125000000,0.875000000,0,1.000000000,0.428571428,0.571428571,0.666666666,0.333333333,1.000000000,0,1.000000000,0,\N,\N,0.777777777,0.222222222,1.000000000,0,\N,\N,\N
harold baines,bainh001,0.001533742,0.998466257,0.248847926,0.752688172,0.672839506,0.327160493,0.505285412,0.494714587,0.034188034,0.965811965,0.039823008,0.960176991,0.534562211,0.465437788,0.310344827,0.689655172,0.662500000,0.337500000,0.900990099,0.099009900,0.300000000,0.700000000,0.790794979,0.209205020,0.940000000,0.060000000,1.000000000,1.000000000,1.000000000
doug baker,baked001,0,1.000000000,0.714285714,0.285714285,1.000000000,0,0,1.000000000,0,1.000000000,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
steve balboni,balbs001,0.002331002,0.997668997,0.254672897,0.747663551,0.798165137,0.201834862,0.373333333,0.626666666,0.117021276,0.882978723,0.048192771,0.951807228,0.348101265,0.651898734,0.363636363,0.636363636,0.771428571,0.228571428,0.902912621,0.097087378,0.400000000,0.600000000,0.785714285,0.214285714,0.916666666,0.083333333,1.000000000,0.833333333,1.000000000
chris bando,bandc001,0.012658227,0.987341772,0.256410256,0.756410256,0.600000000,0.400000000,0.413793103,0.586206896,0.088235294,0.911764705,0.032258064,0.967741935,0.366666666,0.633333333,0.545454545,0.454545454,0.800000000,0.200000000,1.000000000,0,\N,\N,0.875000000,0.125000000,1.000000000,0,\N,\N,1.000000000
jesse barfield,barfj001,0.002036659,0.997963340,0.291836734,0.710204081,0.755244755,0.244755244,0.418461538,0.581538461,0.116402116,0.883597883,0.023952095,0.976047904,0.361963190,0.638036809,0.338983050,0.661016949,0.717948717,0.282051282,0.875000000,0.125000000,0.230769230,0.769230769,0.742647058,0.257352941,0.914285714,0.085714285,1.000000000,0.900000000,0.636363636
marty barrett,barrm001,0.010769230,0.989230769,0.115085536,0.895800933,0.472972972,0.527027027,0.357400722,0.642599277,0.101123595,0.898876404,0,1.000000000,0.453125000,0.546875000,0.331034482,0.668965517,0.814432989,0.185567010,0.891428571,0.108571428,0.631578947,0.368421052,0.808080808,0.191919191,0.894736842,0.105263157,1.000000000,1.000000000,0.944444444
tim barrett,barrt001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
tom barrett,barrt002,0.016949152,0.983050847,0.258620689,0.758620689,0.533333333,0.466666666,0.463414634,0.536585365,0.090909090,0.909090909,0,1.000000000,0.650000000,0.350000000,0.538461538,0.461538461,1.000000000,0,0.857142857,0.142857142,1.000000000,0,0.947368421,0.052631578,0,1.000000000,1.000000000,\N,\N
kevin bass,bassk001,0.010416666,0.989583333,0.170175438,0.840350877,0.670103092,0.329896907,0.514893617,0.485106382,0.078947368,0.921052631,0.057142857,0.942857142,0.479797979,0.520202020,0.378947368,0.621052631,0.745762711,0.254237288,0.902912621,0.097087378,0.300000000,0.700000000,0.780991735,0.219008264,0.886792452,0.113207547,1.000000000,1.000000000,0.866666666
don baylor,bayld001,0.040540540,0.959459459,0.267605633,0.774647887,0.578947368,0.421052631,0.397058823,0.602941176,0.065040650,0.934959349,0.034782608,0.965217391,0.369369369,0.630630630,0.170731707,0.829268292,0.823529411,0.176470588,0.928571428,0.071428571,1.000000000,0,0.864197530,0.135802469,1.000000000,0,\N,\N,1.000000000
billy beane,beanb001,0,1.000000000,0.333333333,0.666666666,1.000000000,0,0.250000000,0.750000000,0,1.000000000,0,1.000000000,0.666666666,0.333333333,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bill bean,beanb002,0,1.000000000,0.181818181,0.818181818,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,0.666666666,0.333333333,0,1.000000000,0.833333333,0.166666666,1.000000000,0,\N,0,\N
steve bedrosian,bedrs001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
