year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
1984,0.004333958,0.995666041,0.227696414,0.776656408,0.659089428,0.340910571,0.510241955,0.489758044,0.019744152,0.980255847,0.000087194,0.999912805,0.024009534,0.975990465,0.995157384,0.004842615,1.000000000,0,0.999642612,0.000357387,0.166666666,0.833333333,0.998742035,0.001257964,0.891304347,0.108695652
