name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
ricky adams,adamr001,0.025210084,0.974789915,0.146551724,0.879310344,0.705882352,0.294117647,0.583333333,0.416666666,0.033333333,0.966666666,0,1.000000000,0.068965517,0.931034482,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
jim adduci,adduj001,0,1.000000000,0.350000000,0.650000000,0.857142857,0.142857142,0.583333333,0.416666666,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
luis aguayo,agual001,0,1.000000000,0.600000000,0.400000000,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
willie aikens,aikew001,0.004514672,0.995485327,0.251700680,0.752834467,0.675675675,0.324324324,0.621359223,0.378640776,0.051282051,0.948717948,0,1.000000000,0.283783783,0.716216216,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
gary allenson,alleg001,0.007843137,0.992156862,0.276679841,0.731225296,0.614285714,0.385714285,0.473282442,0.526717557,0.115942028,0.884057971,0,1.000000000,0.081967213,0.918032786,0.800000000,0.200000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
jamie allen,allej101,0.003333333,0.996666666,0.284280936,0.719063545,0.611764705,0.388235294,0.649350649,0.350649350,0.055555555,0.944444444,0,1.000000000,0.137254901,0.862745098,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
neil allen,allen001,0,1.000000000,0.444444444,0.555555555,1.000000000,0,0.750000000,0.250000000,0.200000000,0.800000000,0,1.000000000,0.250000000,0.750000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
rod allen,aller001,0,1.000000000,0.083333333,0.916666666,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bill almon,almob001,0.004140786,0.995859213,0.185031185,0.819126819,0.741573033,0.258426966,0.533088235,0.466911764,0,1.000000000,0,1.000000000,0.055118110,0.944881889,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
porfi altamirano,altap001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
dave anderson,anded001,0,1.000000000,0.224137931,0.775862068,0.576923076,0.423076923,0.506666666,0.493333333,0.135135135,0.864864864,0,1.000000000,0.062500000,0.937500000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
jim anderson,andej001,0,1.000000000,0.127450980,0.872549019,0.615384615,0.384615384,0.477611940,0.522388059,0.057142857,0.942857142,0,1.000000000,0.030303030,0.969696969,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
larry andersen,andel001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
joaquin andujar,anduj001,0,1.000000000,0.541666666,0.458333333,0.948717948,0.051282051,0.777777777,0.222222222,0.500000000,0.500000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
tony armas,armat001,0.003378378,0.996621621,0.271186440,0.732203389,0.818750000,0.181250000,0.538709677,0.461290322,0.076923076,0.923076923,0,1.000000000,0.151515151,0.848484848,1.000000000,0,\N,\N,0.991071428,0.008928571,1.000000000,0,0.976047904,0.023952095,1.000000000,0,\N,\N,\N
alan ashby,ashba001,0,1.000000000,0.216666666,0.783333333,0.584615384,0.415384615,0.595375722,0.404624277,0.014285714,0.985714285,0,1.000000000,0.086956521,0.913043478,1.000000000,0,\N,\N,0.984126984,0.015873015,0,1.000000000,1.000000000,0,\N,\N,\N,1.000000000,\N
tucker ashford,ashft001,0,1.000000000,0.169491525,0.830508474,0.400000000,0.600000000,0.538461538,0.461538461,0.055555555,0.944444444,0,1.000000000,0.176470588,0.823529411,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
keith atherton,athek001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
benny ayala,ayalb001,0,1.000000000,0.245454545,0.754545454,0.666666666,0.333333333,0.491803278,0.508196721,0.161290322,0.838709677,0,1.000000000,0.038461538,0.961538461,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.966666666,0.033333333,1.000000000,0,\N,\N,\N
wally backman,backw001,0,1.000000000,0.232558139,0.767441860,0.800000000,0.200000000,0.703703703,0.296296296,0,1.000000000,0,1.000000000,0.250000000,0.750000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bob bailor,bailb001,0.002785515,0.997214484,0.114525139,0.888268156,0.560975609,0.439024390,0.632478632,0.367521367,0.069767441,0.930232558,0,1.000000000,0.187500000,0.812500000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.993243243,0.006756756,1.000000000,0,\N,\N,\N
harold baines,bainh001,0.001602564,0.998397435,0.194221508,0.807383627,0.702479338,0.297520661,0.578171091,0.421828908,0.020979020,0.979020979,0,1.000000000,0.085714285,0.914285714,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
doug bair,baird001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
dusty baker,baked002,0.003424657,0.996575342,0.221649484,0.781786941,0.457364341,0.542635658,0.460317460,0.539682539,0.176470588,0.823529411,0,1.000000000,0.085714285,0.914285714,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
steve balboni,balbs001,0,1.000000000,0.340659340,0.659340659,0.741935483,0.258064516,0.350000000,0.650000000,0.038461538,0.961538461,0,1.000000000,0.120000000,0.880000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
