year,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
2004,0.010411056,0.989588943,0.267804315,0.742716270,0.685579704,0.314420295,0.455519969,0.544480030,0.107069960,0.892930039,0.090066415,0.909933584,0.425398081,0.574601918,0.267367246,0.732632753,0.728040111,0.271959888,0.825708285,0.174291714,0.381394430,0.618605569,0.765997502,0.234002497,0.911419423,0.088580576
