name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
David Aardsma,aardd001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Reggie Abercrombie,aberr001,0.037037037,0.962962962,0.461538461,0.576923076,0.958333333,0.041666666,0.321428571,0.678571428,0.052631578,0.947368421,0.111111111,0.888888888,0.375000000,0.625000000,0.166666666,0.833333333,0.800000000,0.200000000,0.400000000,0.600000000,0.500000000,0.500000000,0.777777777,0.222222222,0.500000000,0.500000000
Bobby Abreu,abreb001,0.001474926,0.998525073,0.265878877,0.735598227,0.605555555,0.394444444,0.478873239,0.521126760,0.042471042,0.957528957,0.080645161,0.919354838,0.521929824,0.478070175,0.268907563,0.731092436,0.689655172,0.310344827,0.825688073,0.174311926,0.315789473,0.684210526,0.773109243,0.226890756,0.944444444,0.055555555
Manny Acosta,acosm001,0,1.000000000,0.666666666,0.333333333,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Mike Adams,adamm001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Jeremy Affeldt,affej001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Chris Aguila,aguic001,0,1.000000000,0.428571428,0.571428571,0.666666666,0.333333333,0.375000000,0.625000000,0.200000000,0.800000000,0,1.000000000,0.750000000,0.250000000,0.333333333,0.666666666,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Eliezer Alfonzo,alfoe002,0,1.000000000,0.363636363,0.636363636,1.000000000,0,0.857142857,0.142857142,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,0.833333333,0.166666666,1.000000000,0
Moises Alou,aloum001,0.037735849,0.962264150,0.117647058,0.921568627,0.666666666,0.333333333,0.444444444,0.555555555,0.120000000,0.880000000,0,1.000000000,0.500000000,0.500000000,0.272727272,0.727272727,0.875000000,0.125000000,0.727272727,0.272727272,0.666666666,0.333333333,0.750000000,0.250000000,1.000000000,0
Chip Ambres,ambrc001,0,1.000000000,0.468085106,0.531914893,0.681818181,0.318181818,0.360000000,0.640000000,0.125000000,0.875000000,0,1.000000000,0.428571428,0.571428571,0.166666666,0.833333333,0.800000000,0.200000000,0.750000000,0.250000000,1.000000000,0,0.888888888,0.111111111,1.000000000,0
