name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
kyle abbott,abbok001,0,1.000000000,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,1.000000000,1.000000000,0,\N,\N,\N
kurt abbott,abbok002,0.011111111,0.988888888,0.319101123,0.692134831,0.774647887,0.225352112,0.489655172,0.510344827,0.155405405,0.844594594,0.120000000,0.880000000,0.436363636,0.563636363,0.291666666,0.708333333,0.705882352,0.294117647,0.887096774,0.112903225,0.285714285,0.714285714,0.753521126,0.246478873,0.800000000,0.200000000,1.000000000,0.200000000,0.900000000
juan acevedo,acevj001,0,1.000000000,0.388888888,0.611111111,0.857142857,0.142857142,0.272727272,0.727272727,0,1.000000000,0,1.000000000,0.250000000,0.750000000,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
mike aldrete,aldrm001,0.005988023,0.994011976,0.295180722,0.710843373,0.632653061,0.367346938,0.581196581,0.418803418,0,1.000000000,0.081632653,0.918367346,0.555555555,0.444444444,0.200000000,0.800000000,0.650000000,0.350000000,1.000000000,0,\N,\N,0.764705882,0.235294117,0.937500000,0.062500000,1.000000000,\N,1.000000000
manny alexander,alexm001,0.008130081,0.991869918,0.204918032,0.803278688,0.600000000,0.400000000,0.421875000,0.578125000,0.189189189,0.810810810,0.033333333,0.966666666,0.471264367,0.528735632,0.439024390,0.560975609,0.739130434,0.260869565,0.869565217,0.130434782,0.666666666,0.333333333,0.765432098,0.234567901,0.947368421,0.052631578,1.000000000,1.000000000,0.833333333
edgardo alfonzo,alfoe001,0.002949852,0.997050147,0.142011834,0.860946745,0.770833333,0.229166666,0.505226480,0.494773519,0.147887323,0.852112676,0.033057851,0.966942148,0.444444444,0.555555555,0.288461538,0.711538461,0.756756756,0.243243243,0.846153846,0.153846153,0.400000000,0.600000000,0.758620689,0.241379310,0.942857142,0.057142857,1.000000000,0.333333333,0.888888888
luis alicea,alicl001,0.014553014,0.985446985,0.261603375,0.753164556,0.491935483,0.508064516,0.413793103,0.586206896,0.102941176,0.897058823,0.032786885,0.967213114,0.514124293,0.485875706,0.340659340,0.659340659,0.716666666,0.283333333,0.953488372,0.046511627,0.750000000,0.250000000,0.743055555,0.256944444,0.918918918,0.081081081,1.000000000,1.000000000,0.823529411
andy allanson,allaa001,0.011235955,0.988764044,0.215909090,0.795454545,0.631578947,0.368421052,0.476923076,0.523076923,0.088235294,0.911764705,0.032258064,0.967741935,0.333333333,0.666666666,0.500000000,0.500000000,0.600000000,0.400000000,0.950000000,0.050000000,0,1.000000000,0.903225806,0.096774193,1.000000000,0,\N,1.000000000,1.000000000
roberto alomar,alomr001,0,1.000000000,0.164206642,0.835793357,0.505617977,0.494382022,0.479357798,0.520642201,0.079295154,0.920704845,0.052631578,0.947368421,0.444444444,0.555555555,0.284090909,0.715909090,0.698412698,0.301587301,0.972727272,0.027272727,0.333333333,0.666666666,0.765550239,0.234449760,0.918367346,0.081632653,1.000000000,0.500000000,0.842105263
sandy alomar,aloms001,0.014492753,0.985507246,0.161764705,0.852941176,0.787878787,0.212121212,0.467065868,0.532934131,0.146067415,0.853932584,0.131578947,0.868421052,0.439393939,0.560606060,0.241379310,0.758620689,0.772727272,0.227272727,0.918918918,0.081081081,1.000000000,0,0.730769230,0.269230769,1.000000000,0,\N,\N,1.000000000
